Experiment	GeneId	Transcript	Expression	Feature_type	Feature	Index	Length	Start	End
AML	ENSG00000183598.3	ENST00000331491.1	3.1600415527821593	Transcript					
AML	ENSG00000183598.3	ENST00000331491.1	3.1600415527821593	Pfam	PF00125	1	74	58	132
AML	ENSG00000183598.3	ENST00000331491.1	3.1600415527821593	Prosite	PS00322	1	6	15	21
AML	ENSG00000183598.3	ENST00000331491.1	3.1600415527821593	Prosite	PS00959	1	8	67	75
AML	ENSG00000168497.4	ENST00000304141.4	0.1700037656548274	Transcript					
AML	ENSG00000168497.4	ENST00000304141.4	0.1700037656548274	Pfam	PF15237	1	242	52	294
AML	ENSG00000163541.11	ENST00000393868.6	16.110288800907497	Transcript					
AML	ENSG00000163541.11	ENST00000393868.6	16.110288800907497	Pfam	PF00549	1	125	199	324
AML	ENSG00000163541.11	ENST00000393868.6	16.110288800907497	Pfam	PF02629	1	93	53	146
AML	ENSG00000163541.11	ENST00000393868.6	16.110288800907497	Prosite	PS00399	1	13	288	301
AML	ENSG00000163541.11	ENST00000393868.6	16.110288800907497	Prosite	PS01216	1	29	200	229
AML	ENSG00000224287.2	ENST00000438684.1	0.43001201741405454	Transcript					
AML	ENSG00000105865.10	ENST00000265720.7	0.4799970663529716	Transcript					
AML	ENSG00000105865.10	ENST00000265720.7	0.4799970663529716	Pfam	PF01207	1	262	31	293
AML	ENSG00000105865.10	ENST00000265720.7	0.4799970663529716	Prosite	PS01136	1	18	110	128
AML	ENSG00000272412.2	ENST00000607160.2	0.0899993468124429	Transcript					
AML	ENSG00000254718.6	ENST00000532515.1	0.009999639102394372	Transcript					
AML	ENSG00000203865.9	ENST00000369491.1	0.12000176527428984	Transcript					
AML	ENSG00000235145.2	ENST00000447583.2	0.2199972005936865	Transcript					
AML	ENSG00000254017.1	ENST00000519308.1	0.20000454105956791	Transcript					
AML	ENSG00000246889.2	ENST00000500185.2	0.019999517644104813	Transcript					
AML	ENSG00000120685.19	ENST00000352251.7	7.880116349702895	Transcript					
AML	ENSG00000120685.19	ENST00000352251.7	7.880116349702895	Pfam	PF14771	1	94	27	121
AML	ENSG00000162396.5	ENST00000371279.3	0.09999809593774907	Transcript					
AML	ENSG00000162396.5	ENST00000371279.3	0.09999809593774907	Pfam	PF03129	1	74	371	445
AML	ENSG00000162396.5	ENST00000371279.3	0.09999809593774907	Pfam	PF00587	1	165	99	264
AML	ENSG00000155561.14	ENST00000285968.10	2.160001389747634	Transcript					
AML	ENSG00000155561.14	ENST00000285968.10	2.160001389747634	Pfam	PF11894	1	1715	14	1729
AML	ENSG00000125870.10	ENST00000377943.9	20.30029706353794	Transcript					
AML	ENSG00000125870.10	ENST00000377943.9	20.30029706353794	Pfam	PF00076	1	59	153	212
AML	ENSG00000125870.10	ENST00000377943.9	20.30029706353794	Pfam	PF13893	1	57	27	84
AML	ENSG00000250254.1	ENST00000504686.1	0.060001985048514034	Transcript					
AML	ENSG00000250254.1	ENST00000504686.1	0.060001985048514034	Pfam	PF04856	1	175	1	176
AML	ENSG00000276216.1	ENST00000618589.1	7.92009565865836	Transcript					
AML	ENSG00000232303.2	ENST00000433250.2	0.44001511270093324	Transcript					
AML	ENSG00000255495.1	ENST00000528514.1	0.14999785912328753	Transcript					
AML	ENSG00000170876.7	ENST00000306077.4	11.129912785679277	Transcript					
AML	ENSG00000170876.7	ENST00000306077.4	11.129912785679277	Pfam	PF07787	1	252	121	373
AML	ENSG00000280248.1	ENST00000622931.1	0.009999639102394372	Transcript					
AML	ENSG00000240305.1	ENST00000472109.1	0.09999809593774907	Transcript					
AML	ENSG00000279311.1	ENST00000624004.1	0.040000917377944104	Transcript					
AML	ENSG00000278462.1	ENST00000621879.1	0.15999636271947112	Transcript					
AML	ENSG00000261534.1	ENST00000567068.1	0.20000454105956791	Transcript					
AML	ENSG00000156886.11	ENST00000389202.2	0.019999517644104813	Transcript					
AML	ENSG00000156886.11	ENST00000389202.2	0.019999517644104813	Pfam	PF00357	1	13	1124	1137
AML	ENSG00000156886.11	ENST00000389202.2	0.019999517644104813	Pfam	PF00092	1	178	150	328
AML	ENSG00000156886.11	ENST00000389202.2	0.019999517644104813	Pfam	PF08441	1	387	614	1001
AML	ENSG00000156886.11	ENST00000389202.2	0.019999517644104813	Prosite	PS00242	1	7	1123	1130
AML	ENSG00000241549.8	ENST00000479900.5	0.319989942599089	Transcript					
AML	ENSG00000230266.1	ENST00000447975.1	0.029999741597562815	Transcript					
AML	ENSG00000188152.12	ENST00000354649.7	0.10999757015245683	Transcript					
AML	ENSG00000188152.12	ENST00000354649.7	0.10999757015245683	Pfam	PF12882	1	124	356	480
AML	ENSG00000188152.12	ENST00000354649.7	0.10999757015245683	Pfam	PF12881	1	321	8	329
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Transcript					
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF01352	1	40	14	54
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF13465	1	23	537	560
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF13465	1	23	257	280
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF13465	1	24	228	252
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF13465	1	23	481	504
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF13465	1	24	368	392
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF13465	1	24	397	421
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF13465	1	25	284	309
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF13465	1	24	508	532
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF13465	1	21	425	446
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF13465	1	21	568	589
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Pfam	PF13465	1	21	455	476
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	384	404
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	524	544
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	272	292
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	300	320
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	496	516
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	412	432
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	580	600
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	552	572
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	216	236
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	22	466	488
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	440	460
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	356	376
AML	ENSG00000169131.10	ENST00000335815.6	1.7800154109612603	Prosite	PS00028	1	20	244	264
AML	ENSG00000172974.11	ENST00000467568.2	2.5400063839842084	Transcript					
AML	ENSG00000238251.2	ENST00000457472.2	0.29000180360945776	Transcript					
AML	ENSG00000105438.8	ENST00000330720.6	58.54099476551386	Transcript					
AML	ENSG00000105438.8	ENST00000330720.6	58.54099476551386	Pfam	PF00810	1	142	28	170
AML	ENSG00000105438.8	ENST00000330720.6	58.54099476551386	Prosite	PS00951	1	17	31	48
AML	ENSG00000105438.8	ENST00000330720.6	58.54099476551386	Prosite	PS00952	1	9	126	135
AML	ENSG00000174738.12	ENST00000312521.8	3.319959203303181	Transcript					
AML	ENSG00000174738.12	ENST00000312521.8	3.319959203303181	Pfam	PF00104	1	182	393	575
AML	ENSG00000174738.12	ENST00000312521.8	3.319959203303181	Pfam	PF00105	1	69	102	171
AML	ENSG00000174738.12	ENST00000312521.8	3.319959203303181	Prosite	PS00031	1	26	103	129
AML	ENSG00000112511.17	ENST00000374516.7	9.790297146096	Transcript					
AML	ENSG00000112511.17	ENST00000374516.7	9.790297146096	Pfam	PF00628	1	50	90	140
AML	ENSG00000112511.17	ENST00000374516.7	9.790297146096	Pfam	PF14061	1	36	528	564
AML	ENSG00000112511.17	ENST00000374516.7	9.790297146096	Prosite	PS01359	1	49	90	139
AML	ENSG00000112511.17	ENST00000374516.7	9.790297146096	Prosite	PS01359	1	48	189	237
AML	ENSG00000229298.1	ENST00000447235.1	0.040000917377944104	Transcript					
AML	ENSG00000100263.13	ENST00000216085.11	1.9099632050793034	Transcript					
AML	ENSG00000100263.13	ENST00000216085.11	1.9099632050793034	Pfam	PF01694	1	139	46	185
AML	ENSG00000267046.1	ENST00000589887.1	0.009999639102394372	Transcript					
AML	ENSG00000232346.1	ENST00000423610.1	6.859910277636148	Transcript					
AML	ENSG00000243802.2	ENST00000473109.2	0.1700037656548274	Transcript					
AML	ENSG00000272589.1	ENST00000456638.2	0.6400016608422577	Transcript					
AML	ENSG00000272627.1	ENST00000608259.1	0.279991812670302	Transcript					
AML	ENSG00000178718.6	ENST00000322177.5	0.1700037656548274	Transcript					
AML	ENSG00000178718.6	ENST00000322177.5	0.1700037656548274	Pfam	PF01918	1	62	37	99
AML	ENSG00000197670.6	ENST00000424252.2	0.2099978202342263	Transcript					
AML	ENSG00000279957.1	ENST00000624567.1	0.18999410294428817	Transcript					
AML	ENSG00000159714.10	ENST00000348579.6	0.760016690419679	Transcript					
AML	ENSG00000159714.10	ENST00000348579.6	0.760016690419679	Pfam	PF01529	1	171	112	283
AML	ENSG00000269172.1	ENST00000599484.1	0.060001985048514034	Transcript					
AML	ENSG00000261716.1	ENST00000564237.1	1.8400132372648692	Transcript					
AML	ENSG00000198712.1	ENST00000361739.1	18657.911991853634	Transcript					
AML	ENSG00000198712.1	ENST00000361739.1	18657.911991853634	Pfam	PF02790	1	82	1	83
AML	ENSG00000198712.1	ENST00000361739.1	18657.911991853634	Pfam	PF00116	1	118	95	213
AML	ENSG00000198712.1	ENST00000361739.1	18657.911991853634	Prosite	PS00078	1	48	159	207
AML	ENSG00000116691.10	ENST00000235332.5	8.370000130675807	Transcript					
AML	ENSG00000234937.1	ENST00000413921.1	0.32999928368165776	Transcript					
AML	ENSG00000160883.10	ENST00000292432.9	0.729978054906192	Transcript					
AML	ENSG00000160883.10	ENST00000292432.9	0.729978054906192	Pfam	PF00349	1	203	28	231
AML	ENSG00000160883.10	ENST00000292432.9	0.729978054906192	Pfam	PF00349	1	195	480	675
AML	ENSG00000160883.10	ENST00000292432.9	0.729978054906192	Pfam	PF03727	1	239	677	916
AML	ENSG00000160883.10	ENST00000292432.9	0.729978054906192	Pfam	PF03727	1	238	237	475
AML	ENSG00000160883.10	ENST00000292432.9	0.729978054906192	Prosite	PS00378	1	25	604	629
AML	ENSG00000272505.1	ENST00000606115.1	0.14999785912328753	Transcript					
AML	ENSG00000150337.13	ENST00000369168.4	3.1899809592361317	Transcript					
AML	ENSG00000150337.13	ENST00000369168.4	3.1899809592361317	Pfam	PF13895	1	69	106	175
AML	ENSG00000150337.13	ENST00000369168.4	3.1899809592361317	Pfam	PF13895	1	88	191	279
AML	ENSG00000150337.13	ENST00000369168.4	3.1899809592361317	Pfam	PF13895	1	74	24	98
AML	ENSG00000123066.7	ENST00000281928.7	11.209665356700192	Transcript					
AML	ENSG00000123066.7	ENST00000281928.7	11.209665356700192	Pfam	PF06333	1	523	1678	2201
AML	ENSG00000123066.7	ENST00000281928.7	11.209665356700192	Pfam	PF11597	1	373	12	385
AML	ENSG00000249142.1	ENST00000503901.1	0.029999741597562815	Transcript					
AML	ENSG00000260052.1	ENST00000561876.1	0.0800019247705772	Transcript					
AML	ENSG00000168874.12	ENST00000306279.3	0.009999639102394372	Transcript					
AML	ENSG00000168874.12	ENST00000306279.3	0.009999639102394372	Pfam	PF00010	1	51	231	282
AML	ENSG00000107020.9	ENST00000223864.6	10.189832454048815	Transcript					
AML	ENSG00000107020.9	ENST00000223864.6	10.189832454048815	Pfam	PF10166	1	134	1	135
AML	ENSG00000113083.12	ENST00000231004.4	0.04999854862398112	Transcript					
AML	ENSG00000113083.12	ENST00000231004.4	0.04999854862398112	Pfam	PF01186	1	203	213	416
AML	ENSG00000113083.12	ENST00000231004.4	0.04999854862398112	Prosite	PS00926	1	13	286	299
AML	ENSG00000133639.4	ENST00000256015.4	51.38843908071042	Transcript					
AML	ENSG00000133639.4	ENST00000256015.4	51.38843908071042	Pfam	PF07742	1	115	11	126
AML	ENSG00000133639.4	ENST00000256015.4	51.38843908071042	Prosite	PS01203	1	19	98	117
AML	ENSG00000133639.4	ENST00000256015.4	51.38843908071042	Prosite	PS00960	1	20	52	72
AML	ENSG00000228237.5	ENST00000418985.1	0.029999741597562815	Transcript					
AML	ENSG00000136286.14	ENST00000258787.11	21.450401465285367	Transcript					
AML	ENSG00000136286.14	ENST00000258787.11	21.450401465285367	Pfam	PF00063	1	682	12	694
AML	ENSG00000136286.14	ENST00000258787.11	21.450401465285367	Pfam	PF06017	1	202	814	1016
AML	ENSG00000175518.6	ENST00000380184.1	0.09999809593774907	Transcript					
AML	ENSG00000175518.6	ENST00000380184.1	0.09999809593774907	Pfam	PF00240	1	59	43	102
AML	ENSG00000149531.14	ENST00000358464.8	3.0300129162828324	Transcript					
AML	ENSG00000149531.14	ENST00000358464.8	3.0300129162828324	Pfam	PF06229	1	158	21	179
AML	ENSG00000274225.1	ENST00000617205.1	0.019999517644104813	Transcript					
AML	ENSG00000225213.2	ENST00000421480.2	0.029999741597562815	Transcript					
AML	ENSG00000140553.16	ENST00000418476.2	3.4701170131923464	Transcript					
AML	ENSG00000140553.16	ENST00000418476.2	3.4701170131923464	Pfam	PF07719	1	32	93	125
AML	ENSG00000140553.16	ENST00000418476.2	3.4701170131923464	Pfam	PF11701	1	216	289	505
AML	ENSG00000140553.16	ENST00000418476.2	3.4701170131923464	Pfam	PF13414	1	66	22	88
AML	ENSG00000253930.1	ENST00000518308.1	0.2199972005936865	Transcript					
AML	ENSG00000203811.1	ENST00000369158.1	0.599984629986704	Transcript					
AML	ENSG00000203811.1	ENST00000369158.1	0.599984629986704	Pfam	PF00125	1	74	58	132
AML	ENSG00000203811.1	ENST00000369158.1	0.599984629986704	Prosite	PS00959	1	8	67	75
AML	ENSG00000203811.1	ENST00000369158.1	0.599984629986704	Prosite	PS00322	1	6	15	21
AML	ENSG00000260802.1	ENST00000569275.1	0.009999639102394372	Transcript					
AML	ENSG00000231073.1	ENST00000412838.1	0.0899993468124429	Transcript					
AML	ENSG00000262319.1	ENST00000573168.1	0.10999757015245683	Transcript					
AML	ENSG00000248592.7	ENST00000504329.1	0.8799914970163208	Transcript					
AML	ENSG00000248592.7	ENST00000504329.1	0.8799914970163208	Pfam	PF12400	1	120	100	220
AML	ENSG00000234964.4	ENST00000524732.2	2.2199855398896884	Transcript					
AML	ENSG00000232186.1	ENST00000432946.1	0.2700066202855875	Transcript					
AML	ENSG00000205464.11	ENST00000380167.8	0.04999854862398112	Transcript					
AML	ENSG00000281357.2	ENST00000625713.2	0.12000176527428984	Transcript					
AML	ENSG00000259775.1	ENST00000563989.1	0.44001511270093324	Transcript					
AML	ENSG00000267469.1	ENST00000592758.1	20.719687981670802	Transcript					
AML	ENSG00000229048.5	ENST00000493631.1	0.20000454105956791	Transcript					
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Transcript					
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	22	576	598
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	22	323	345
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	34	116	150
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	20	268	288
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	23	603	626
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	23	491	514
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	23	155	178
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	23	379	402
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	24	350	374
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	22	548	570
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	23	407	430
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	23	519	542
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	23	295	318
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	23	239	262
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	23	463	486
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	22	436	458
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	21	214	235
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF13465	1	22	183	205
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Pfam	PF01352	1	40	4	44
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	366	386
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	394	414
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	282	302
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	618	638
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	170	190
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	506	526
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	534	554
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	478	498
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	310	330
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	142	162
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	254	274
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	422	442
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	450	470
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	562	582
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	226	246
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	338	358
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	104	124
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	590	610
AML	ENSG00000242852.6	ENST00000397732.7	0.5399998128169408	Prosite	PS00028	1	20	198	218
AML	ENSG00000279334.1	ENST00000624271.1	0.10999757015245683	Transcript					
AML	ENSG00000206113.7	ENST00000382849.2	0.009999639102394372	Transcript					
AML	ENSG00000181218.5	ENST00000366695.3	0.940021767145367	Transcript					
AML	ENSG00000181218.5	ENST00000366695.3	0.940021767145367	Pfam	PF00125	1	73	18	91
AML	ENSG00000181218.5	ENST00000366695.3	0.940021767145367	Prosite	PS00046	1	6	22	28
AML	ENSG00000274565.1	ENST00000611274.1	0.12999648446658976	Transcript					
AML	ENSG00000274717.1	ENST00000616842.1	0.019999517644104813	Transcript					
AML	ENSG00000167136.6	ENST00000372642.4	4.499857846893556	Transcript					
AML	ENSG00000167136.6	ENST00000372642.4	4.499857846893556	Pfam	PF01223	1	204	78	282
AML	ENSG00000167136.6	ENST00000372642.4	4.499857846893556	Prosite	PS01070	1	8	138	146
AML	ENSG00000175899.14	ENST00000318602.11	0.0800019247705772	Transcript					
AML	ENSG00000175899.14	ENST00000318602.11	0.0800019247705772	Pfam	PF07703	1	148	459	607
AML	ENSG00000175899.14	ENST00000318602.11	0.0800019247705772	Pfam	PF07677	1	87	1376	1463
AML	ENSG00000175899.14	ENST00000318602.11	0.0800019247705772	Pfam	PF07678	1	255	1010	1265
AML	ENSG00000175899.14	ENST00000318602.11	0.0800019247705772	Pfam	PF10569	1	30	961	991
AML	ENSG00000175899.14	ENST00000318602.11	0.0800019247705772	Pfam	PF00207	1	90	738	828
AML	ENSG00000175899.14	ENST00000318602.11	0.0800019247705772	Pfam	PF01835	1	92	129	221
AML	ENSG00000175899.14	ENST00000318602.11	0.0800019247705772	Prosite	PS00430	1	62	1	63
AML	ENSG00000175899.14	ENST00000318602.11	0.0800019247705772	Prosite	PS00477	1	8	969	977
AML	ENSG00000280091.1	ENST00000624996.1	0.029999741597562815	Transcript					
AML	ENSG00000177465.4	ENST00000326303.4	0.23000564311170585	Transcript					
AML	ENSG00000177465.4	ENST00000326303.4	0.23000564311170585	Pfam	PF04775	1	125	16	141
AML	ENSG00000177465.4	ENST00000326303.4	0.23000564311170585	Pfam	PF08840	1	208	203	411
AML	ENSG00000278989.1	ENST00000624124.1	0.14999785912328753	Transcript					
AML	ENSG00000261766.1	ENST00000567731.1	0.14999785912328753	Transcript					
AML	ENSG00000148218.15	ENST00000409155.7	4.440047493890824	Transcript					
AML	ENSG00000148218.15	ENST00000409155.7	4.440047493890824	Pfam	PF00490	1	322	5	327
AML	ENSG00000148218.15	ENST00000409155.7	4.440047493890824	Prosite	PS00169	1	12	245	257
AML	ENSG00000124701.5	ENST00000244669.2	0.09999809593774907	Transcript					
AML	ENSG00000124701.5	ENST00000244669.2	0.09999809593774907	Pfam	PF08210	1	171	52	223
AML	ENSG00000279187.1	ENST00000624065.1	0.060001985048514034	Transcript					
AML	ENSG00000265273.1	ENST00000581802.1	0.009999639102394372	Transcript					
AML	ENSG00000124370.10	ENST00000244217.5	1.630048859620768	Transcript					
AML	ENSG00000124370.10	ENST00000244217.5	1.630048859620768	Pfam	PF13669	1	111	49	160
AML	ENSG00000160207.8	ENST00000291560.6	0.029999741597562815	Transcript					
AML	ENSG00000162882.14	ENST00000294973.10	4.519868643775464	Transcript					
AML	ENSG00000162882.14	ENST00000294973.10	4.519868643775464	Pfam	PF06052	1	146	3	149
AML	ENSG00000273009.1	ENST00000607976.1	0.04999854862398112	Transcript					
AML	ENSG00000244451.1	ENST00000487566.1	0.10999757015245683	Transcript					
AML	ENSG00000234337.4	ENST00000567701.1	0.25999607209761366	Transcript					
AML	ENSG00000274383.1	ENST00000619654.1	0.729978054906192	Transcript					
AML	ENSG00000279887.1	ENST00000623121.1	0.009999639102394372	Transcript					
AML	ENSG00000277840.1	ENST00000614934.1	0.12000176527428984	Transcript					
AML	ENSG00000242352.2	ENST00000456826.2	0.040000917377944104	Transcript					
AML	ENSG00000108854.15	ENST00000262435.13	3.8499115851066343	Transcript					
AML	ENSG00000108854.15	ENST00000262435.13	3.8499115851066343	Pfam	PF00632	1	304	443	747
AML	ENSG00000108854.15	ENST00000262435.13	3.8499115851066343	Pfam	PF00168	1	82	14	96
AML	ENSG00000108854.15	ENST00000262435.13	3.8499115851066343	Pfam	PF00397	1	29	299	328
AML	ENSG00000108854.15	ENST00000262435.13	3.8499115851066343	Pfam	PF00397	1	29	159	188
AML	ENSG00000108854.15	ENST00000262435.13	3.8499115851066343	Pfam	PF00397	1	29	253	282
AML	ENSG00000108854.15	ENST00000262435.13	3.8499115851066343	Prosite	PS01159	1	25	303	328
AML	ENSG00000235001.3	ENST00000422633.1	0.10999757015245683	Transcript					
AML	ENSG00000253536.1	ENST00000522871.1	0.09999809593774907	Transcript					
AML	ENSG00000136542.8	ENST00000259056.4	0.009999639102394372	Transcript					
AML	ENSG00000136542.8	ENST00000259056.4	0.009999639102394372	Pfam	PF00652	1	121	811	932
AML	ENSG00000136542.8	ENST00000259056.4	0.009999639102394372	Pfam	PF00535	1	182	499	681
AML	ENSG00000266524.2	ENST00000580279.1	0.009999639102394372	Transcript					
AML	ENSG00000266524.2	ENST00000580279.1	0.009999639102394372	Pfam	PF00688	1	53	88	141
AML	ENSG00000266524.2	ENST00000580279.1	0.009999639102394372	Pfam	PF00019	1	104	374	478
AML	ENSG00000266524.2	ENST00000580279.1	0.009999639102394372	Prosite	PS00250	1	15	394	409
AML	ENSG00000260686.1	ENST00000565823.1	0.0899993468124429	Transcript					
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Transcript					
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF00023	1	25	535	560
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF13637	1	54	367	421
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF00013	1	61	1477	1538
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF12796	1	61	302	363
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF12796	1	84	1073	1157
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF12796	1	90	568	658
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF12796	1	66	230	296
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF12796	1	91	438	529
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF12796	1	67	826	893
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF12796	1	62	899	961
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF12796	1	56	663	719
AML	ENSG00000132466.17	ENST00000330838.10	1.9099632050793034	Pfam	PF12796	1	91	971	1062
AML	ENSG00000261420.1	ENST00000568025.1	0.040000917377944104	Transcript					
AML	ENSG00000234219.1	ENST00000435216.1	0.09999809593774907	Transcript					
AML	ENSG00000224533.4	ENST00000433624.1	0.040000917377944104	Transcript					
AML	ENSG00000115073.7	ENST00000289228.6	10.409734843535468	Transcript					
AML	ENSG00000115073.7	ENST00000289228.6	10.409734843535468	Pfam	PF00022	1	367	9	376
AML	ENSG00000115073.7	ENST00000289228.6	10.409734843535468	Prosite	PS00432	1	8	357	365
AML	ENSG00000115073.7	ENST00000289228.6	10.409734843535468	Prosite	PS01132	1	12	109	121
AML	ENSG00000230322.1	ENST00000417273.1	0.18999410294428817	Transcript					
AML	ENSG00000166902.4	ENST00000300151.4	22.760125607618516	Transcript					
AML	ENSG00000166902.4	ENST00000300151.4	22.760125607618516	Pfam	PF00252	1	130	60	190
AML	ENSG00000272366.1	ENST00000607385.1	0.7699985222046803	Transcript					
AML	ENSG00000213860.4	ENST00000396599.2	0.7500079057650569	Transcript					
AML	ENSG00000134780.9	ENST00000257215.9	0.0800019247705772	Transcript					
AML	ENSG00000134780.9	ENST00000257215.9	0.0800019247705772	Pfam	PF01764	1	135	394	529
AML	ENSG00000236512.1	ENST00000456647.1	0.040000917377944104	Transcript					
AML	ENSG00000167261.13	ENST00000393847.5	4.989900008239229	Transcript					
AML	ENSG00000167261.13	ENST00000393847.5	4.989900008239229	Pfam	PF01244	1	320	79	399
