Experiment	GeneId	Transcript	Expression	Feature_type	Feature	Index	Length	Start	End
ALL	ENSG00000169131.10	ENST00000335815.6	4.320104137719865	Prosite	PS00028	1	20	580	600
ALL	ENSG00000169131.10	ENST00000335815.6	4.320104137719865	Prosite	PS00028	1	20	552	572
ALL	ENSG00000169131.10	ENST00000335815.6	4.320104137719865	Prosite	PS00028	1	20	216	236
ALL	ENSG00000169131.10	ENST00000335815.6	4.320104137719865	Prosite	PS00028	1	22	466	488
ALL	ENSG00000169131.10	ENST00000335815.6	4.320104137719865	Prosite	PS00028	1	20	440	460
ALL	ENSG00000169131.10	ENST00000335815.6	4.320104137719865	Prosite	PS00028	1	20	356	376
ALL	ENSG00000169131.10	ENST00000335815.6	4.320104137719865	Prosite	PS00028	1	20	244	264
ALL	ENSG00000172974.11	ENST00000467568.2	2.300062229393785	Transcript					
ALL	ENSG00000130427.2	ENST00000252723.2	0.019999517644104813	Transcript					
ALL	ENSG00000130427.2	ENST00000252723.2	0.019999517644104813	Pfam	PF00758	1	163	30	193
ALL	ENSG00000130427.2	ENST00000252723.2	0.019999517644104813	Prosite	PS00817	1	27	29	56
ALL	ENSG00000238251.2	ENST00000457472.2	1.40004180084213	Transcript					
ALL	ENSG00000105438.8	ENST00000330720.6	52.80024345686304	Transcript					
ALL	ENSG00000105438.8	ENST00000330720.6	52.80024345686304	Pfam	PF00810	1	142	28	170
ALL	ENSG00000105438.8	ENST00000330720.6	52.80024345686304	Prosite	PS00951	1	17	31	48
ALL	ENSG00000105438.8	ENST00000330720.6	52.80024345686304	Prosite	PS00952	1	9	126	135
ALL	ENSG00000269155.2	ENST00000597278.2	0.10999757015245683	Transcript					
ALL	ENSG00000174738.12	ENST00000312521.8	10.149648531768973	Transcript					
ALL	ENSG00000174738.12	ENST00000312521.8	10.149648531768973	Pfam	PF00104	1	182	393	575
ALL	ENSG00000174738.12	ENST00000312521.8	10.149648531768973	Pfam	PF00105	1	69	102	171
ALL	ENSG00000174738.12	ENST00000312521.8	10.149648531768973	Prosite	PS00031	1	26	103	129
ALL	ENSG00000112511.17	ENST00000374516.7	11.860380300913855	Transcript					
ALL	ENSG00000112511.17	ENST00000374516.7	11.860380300913855	Pfam	PF00628	1	50	90	140
ALL	ENSG00000112511.17	ENST00000374516.7	11.860380300913855	Pfam	PF14061	1	36	528	564
ALL	ENSG00000112511.17	ENST00000374516.7	11.860380300913855	Prosite	PS01359	1	49	90	139
ALL	ENSG00000112511.17	ENST00000374516.7	11.860380300913855	Prosite	PS01359	1	48	189	237
ALL	ENSG00000229298.1	ENST00000447235.1	0.040000917377944104	Transcript					
ALL	ENSG00000100263.13	ENST00000216085.11	1.9799603442472449	Transcript					
ALL	ENSG00000100263.13	ENST00000216085.11	1.9799603442472449	Pfam	PF01694	1	139	46	185
ALL	ENSG00000267046.1	ENST00000589887.1	0.019999517644104813	Transcript					
ALL	ENSG00000175707.8	ENST00000320567.5	0.09999809593774907	Transcript					
ALL	ENSG00000175707.8	ENST00000320567.5	0.09999809593774907	Pfam	PF15551	1	369	29	398
ALL	ENSG00000232346.1	ENST00000423610.1	5.1698447864144255	Transcript					
ALL	ENSG00000243802.2	ENST00000473109.2	0.18999410294428817	Transcript					
ALL	ENSG00000272589.1	ENST00000456638.2	2.5500656036219516	Transcript					
ALL	ENSG00000272627.1	ENST00000608259.1	0.5499907483830857	Transcript					
ALL	ENSG00000178718.6	ENST00000322177.5	0.10999757015245683	Transcript					
ALL	ENSG00000178718.6	ENST00000322177.5	0.10999757015245683	Pfam	PF01918	1	62	37	99
ALL	ENSG00000197670.6	ENST00000424252.2	0.47000033791507084	Transcript					
ALL	ENSG00000279957.1	ENST00000624567.1	0.6299947907347176	Transcript					
ALL	ENSG00000159714.10	ENST00000348579.6	0.20000454105956791	Transcript					
ALL	ENSG00000159714.10	ENST00000348579.6	0.20000454105956791	Pfam	PF01529	1	171	112	283
ALL	ENSG00000234155.1	ENST00000455071.1	0.040000917377944104	Transcript					
ALL	ENSG00000275636.1	ENST00000616620.1	0.04999854862398112	Transcript					
ALL	ENSG00000269172.1	ENST00000599484.1	0.29000180360945776	Transcript					
ALL	ENSG00000261716.1	ENST00000564237.1	8.74970953542071	Transcript					
ALL	ENSG00000198712.1	ENST00000361739.1	20328.271507397185	Transcript					
ALL	ENSG00000198712.1	ENST00000361739.1	20328.271507397185	Pfam	PF02790	1	82	1	83
ALL	ENSG00000198712.1	ENST00000361739.1	20328.271507397185	Pfam	PF00116	1	118	95	213
ALL	ENSG00000198712.1	ENST00000361739.1	20328.271507397185	Prosite	PS00078	1	48	159	207
ALL	ENSG00000116691.10	ENST00000235332.5	9.960065012948952	Transcript					
ALL	ENSG00000234937.1	ENST00000413921.1	0.6799873952481095	Transcript					
ALL	ENSG00000273198.1	ENST00000609032.1	0.040000917377944104	Transcript					
ALL	ENSG00000160883.10	ENST00000292432.9	0.04999854862398112	Transcript					
ALL	ENSG00000160883.10	ENST00000292432.9	0.04999854862398112	Pfam	PF00349	1	203	28	231
ALL	ENSG00000160883.10	ENST00000292432.9	0.04999854862398112	Pfam	PF00349	1	195	480	675
ALL	ENSG00000160883.10	ENST00000292432.9	0.04999854862398112	Pfam	PF03727	1	239	677	916
ALL	ENSG00000160883.10	ENST00000292432.9	0.04999854862398112	Pfam	PF03727	1	238	237	475
ALL	ENSG00000160883.10	ENST00000292432.9	0.04999854862398112	Prosite	PS00378	1	25	604	629
ALL	ENSG00000272505.1	ENST00000606115.1	0.8699730595540054	Transcript					
ALL	ENSG00000150337.13	ENST00000369168.4	0.0899993468124429	Transcript					
ALL	ENSG00000150337.13	ENST00000369168.4	0.0899993468124429	Pfam	PF13895	1	69	106	175
ALL	ENSG00000150337.13	ENST00000369168.4	0.0899993468124429	Pfam	PF13895	1	88	191	279
ALL	ENSG00000150337.13	ENST00000369168.4	0.0899993468124429	Pfam	PF13895	1	74	24	98
ALL	ENSG00000123066.7	ENST00000281928.7	22.950236882606365	Transcript					
ALL	ENSG00000123066.7	ENST00000281928.7	22.950236882606365	Pfam	PF06333	1	523	1678	2201
ALL	ENSG00000123066.7	ENST00000281928.7	22.950236882606365	Pfam	PF11597	1	373	12	385
ALL	ENSG00000260052.1	ENST00000561876.1	0.029999741597562815	Transcript					
ALL	ENSG00000168874.12	ENST00000306279.3	0.04999854862398112	Transcript					
ALL	ENSG00000168874.12	ENST00000306279.3	0.04999854862398112	Pfam	PF00010	1	51	231	282
ALL	ENSG00000107020.9	ENST00000223864.6	7.200013641616891	Transcript					
ALL	ENSG00000107020.9	ENST00000223864.6	7.200013641616891	Pfam	PF10166	1	134	1	135
ALL	ENSG00000113083.12	ENST00000231004.4	0.09999809593774907	Transcript					
ALL	ENSG00000113083.12	ENST00000231004.4	0.09999809593774907	Pfam	PF01186	1	203	213	416
ALL	ENSG00000113083.12	ENST00000231004.4	0.09999809593774907	Prosite	PS00926	1	13	286	299
ALL	ENSG00000133639.4	ENST00000256015.4	85.72732199836778	Transcript					
ALL	ENSG00000133639.4	ENST00000256015.4	85.72732199836778	Pfam	PF07742	1	115	11	126
ALL	ENSG00000133639.4	ENST00000256015.4	85.72732199836778	Prosite	PS01203	1	19	98	117
ALL	ENSG00000133639.4	ENST00000256015.4	85.72732199836778	Prosite	PS00960	1	20	52	72
ALL	ENSG00000173250.2	ENST00000311104.2	0.060001985048514034	Transcript					
ALL	ENSG00000173250.2	ENST00000311104.2	0.060001985048514034	Pfam	PF00001	1	253	53	306
ALL	ENSG00000136286.14	ENST00000258787.11	10.809789648143079	Transcript					
ALL	ENSG00000136286.14	ENST00000258787.11	10.809789648143079	Pfam	PF00063	1	682	12	694
ALL	ENSG00000136286.14	ENST00000258787.11	10.809789648143079	Pfam	PF06017	1	202	814	1016
ALL	ENSG00000243016.1	ENST00000492080.1	0.20000454105956791	Transcript					
ALL	ENSG00000175518.6	ENST00000380184.1	0.7800030026030508	Transcript					
ALL	ENSG00000175518.6	ENST00000380184.1	0.7800030026030508	Pfam	PF00240	1	59	43	102
ALL	ENSG00000250641.1	ENST00000503322.1	0.0800019247705772	Transcript					
ALL	ENSG00000250641.1	ENST00000503322.1	0.0800019247705772	Pfam	PF07686	1	91	25	116
ALL	ENSG00000149531.14	ENST00000358464.8	3.4299307338445497	Transcript					
ALL	ENSG00000149531.14	ENST00000358464.8	3.4299307338445497	Pfam	PF06229	1	158	21	179
ALL	ENSG00000274225.1	ENST00000617205.1	0.4000071874053119	Transcript					
ALL	ENSG00000255010.1	ENST00000527291.1	0.04999854862398112	Transcript					
ALL	ENSG00000237090.1	ENST00000417517.1	0.009999639102394372	Transcript					
ALL	ENSG00000225213.2	ENST00000421480.2	0.1700037656548274	Transcript					
ALL	ENSG00000140553.16	ENST00000418476.2	5.960188525641092	Transcript					
ALL	ENSG00000140553.16	ENST00000418476.2	5.960188525641092	Pfam	PF07719	1	32	93	125
ALL	ENSG00000140553.16	ENST00000418476.2	5.960188525641092	Pfam	PF11701	1	216	289	505
ALL	ENSG00000140553.16	ENST00000418476.2	5.960188525641092	Pfam	PF13414	1	66	22	88
ALL	ENSG00000253930.1	ENST00000518308.1	0.2700066202855875	Transcript					
ALL	ENSG00000203811.1	ENST00000369158.1	3.370054613021543	Transcript					
ALL	ENSG00000203811.1	ENST00000369158.1	3.370054613021543	Pfam	PF00125	1	74	58	132
ALL	ENSG00000203811.1	ENST00000369158.1	3.370054613021543	Prosite	PS00959	1	8	67	75
ALL	ENSG00000203811.1	ENST00000369158.1	3.370054613021543	Prosite	PS00322	1	6	15	21
ALL	ENSG00000262319.1	ENST00000573168.1	1.6600551797630465	Transcript					
ALL	ENSG00000248592.7	ENST00000504329.1	0.9499886316676389	Transcript					
ALL	ENSG00000248592.7	ENST00000504329.1	0.9499886316676389	Pfam	PF12400	1	120	100	220
ALL	ENSG00000234964.4	ENST00000524732.2	1.9600142240039582	Transcript					
ALL	ENSG00000232186.1	ENST00000432946.1	1.4800291126283682	Transcript					
ALL	ENSG00000205464.11	ENST00000380167.8	0.14000321863040419	Transcript					
ALL	ENSG00000281357.2	ENST00000625713.2	0.12000176527428984	Transcript					
ALL	ENSG00000259775.1	ENST00000563989.1	0.8499816924419489	Transcript					
ALL	ENSG00000257243.1	ENST00000547655.1	0.33998968423545123	Transcript					
ALL	ENSG00000267469.1	ENST00000592758.1	62.599401279415304	Transcript					
ALL	ENSG00000260398.1	ENST00000565862.1	0.019999517644104813	Transcript					
ALL	ENSG00000229048.5	ENST00000493631.1	0.9799829724552516	Transcript					
ALL	ENSG00000240392.1	ENST00000475906.1	0.04999854862398112	Transcript					
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Transcript					
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	22	576	598
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	22	323	345
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	34	116	150
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	20	268	288
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	23	603	626
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	23	491	514
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	23	155	178
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	23	379	402
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	24	350	374
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	22	548	570
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	23	407	430
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	23	519	542
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	23	295	318
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	23	239	262
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	23	463	486
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	22	436	458
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	21	214	235
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF13465	1	22	183	205
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Pfam	PF01352	1	40	4	44
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	366	386
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	394	414
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	282	302
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	618	638
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	170	190
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	506	526
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	534	554
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	478	498
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	310	330
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	142	162
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	254	274
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	422	442
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	450	470
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	562	582
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	226	246
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	338	358
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	104	124
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	590	610
ALL	ENSG00000242852.6	ENST00000397732.7	2.3099723523191775	Prosite	PS00028	1	20	198	218
ALL	ENSG00000279334.1	ENST00000624271.1	0.23000564311170585	Transcript					
ALL	ENSG00000181218.5	ENST00000366695.3	0.8100147172706595	Transcript					
ALL	ENSG00000181218.5	ENST00000366695.3	0.8100147172706595	Pfam	PF00125	1	73	18	91
ALL	ENSG00000181218.5	ENST00000366695.3	0.8100147172706595	Prosite	PS00046	1	6	22	28
ALL	ENSG00000274565.1	ENST00000611274.1	0.0800019247705772	Transcript					
ALL	ENSG00000274717.1	ENST00000616842.1	0.23000564311170585	Transcript					
ALL	ENSG00000167136.6	ENST00000372642.4	3.310075711569278	Transcript					
ALL	ENSG00000167136.6	ENST00000372642.4	3.310075711569278	Pfam	PF01223	1	204	78	282
ALL	ENSG00000167136.6	ENST00000372642.4	3.310075711569278	Prosite	PS01070	1	8	138	146
ALL	ENSG00000175899.14	ENST00000318602.11	0.3100029133246172	Transcript					
ALL	ENSG00000175899.14	ENST00000318602.11	0.3100029133246172	Pfam	PF07703	1	148	459	607
ALL	ENSG00000175899.14	ENST00000318602.11	0.3100029133246172	Pfam	PF07677	1	87	1376	1463
ALL	ENSG00000175899.14	ENST00000318602.11	0.3100029133246172	Pfam	PF07678	1	255	1010	1265
ALL	ENSG00000175899.14	ENST00000318602.11	0.3100029133246172	Pfam	PF10569	1	30	961	991
ALL	ENSG00000175899.14	ENST00000318602.11	0.3100029133246172	Pfam	PF00207	1	90	738	828
ALL	ENSG00000175899.14	ENST00000318602.11	0.3100029133246172	Pfam	PF01835	1	92	129	221
ALL	ENSG00000175899.14	ENST00000318602.11	0.3100029133246172	Prosite	PS00430	1	62	1	63
ALL	ENSG00000175899.14	ENST00000318602.11	0.3100029133246172	Prosite	PS00477	1	8	969	977
ALL	ENSG00000280091.1	ENST00000624996.1	0.040000917377944104	Transcript					
ALL	ENSG00000177465.4	ENST00000326303.4	0.09999809593774907	Transcript					
ALL	ENSG00000177465.4	ENST00000326303.4	0.09999809593774907	Pfam	PF04775	1	125	16	141
ALL	ENSG00000177465.4	ENST00000326303.4	0.09999809593774907	Pfam	PF08840	1	208	203	411
ALL	ENSG00000278989.1	ENST00000624124.1	1.160025774459227	Transcript					
ALL	ENSG00000261766.1	ENST00000567731.1	0.6599898393063933	Transcript					
ALL	ENSG00000148218.15	ENST00000409155.7	3.659904146412968	Transcript					
ALL	ENSG00000148218.15	ENST00000409155.7	3.659904146412968	Pfam	PF00490	1	322	5	327
ALL	ENSG00000148218.15	ENST00000409155.7	3.659904146412968	Prosite	PS00169	1	12	245	257
ALL	ENSG00000124701.5	ENST00000244669.2	0.40999706598981406	Transcript					
ALL	ENSG00000124701.5	ENST00000244669.2	0.40999706598981406	Pfam	PF08210	1	171	52	223
ALL	ENSG00000268293.1	ENST00000600438.1	0.10999757015245683	Transcript					
ALL	ENSG00000279187.1	ENST00000624065.1	0.3899890203948566	Transcript					
ALL	ENSG00000265273.1	ENST00000581802.1	0.009999639102394372	Transcript					
ALL	ENSG00000124370.10	ENST00000244217.5	1.299981096880783	Transcript					
ALL	ENSG00000124370.10	ENST00000244217.5	1.299981096880783	Pfam	PF13669	1	111	49	160
ALL	ENSG00000160207.8	ENST00000291560.6	0.0800019247705772	Transcript					
ALL	ENSG00000162882.14	ENST00000294973.10	1.600029621312606	Transcript					
ALL	ENSG00000162882.14	ENST00000294973.10	1.600029621312606	Pfam	PF06052	1	146	3	149
ALL	ENSG00000273009.1	ENST00000607976.1	0.5100017014734363	Transcript					
ALL	ENSG00000234337.4	ENST00000567701.1	0.2700066202855875	Transcript					
ALL	ENSG00000274383.1	ENST00000619654.1	3.279919052884565	Transcript					
ALL	ENSG00000279887.1	ENST00000623121.1	0.0800019247705772	Transcript					
ALL	ENSG00000277840.1	ENST00000614934.1	0.32999928368165776	Transcript					
ALL	ENSG00000242352.2	ENST00000456826.2	0.029999741597562815	Transcript					
ALL	ENSG00000108854.15	ENST00000262435.13	7.490216410602508	Transcript					
ALL	ENSG00000108854.15	ENST00000262435.13	7.490216410602508	Pfam	PF00632	1	304	443	747
ALL	ENSG00000108854.15	ENST00000262435.13	7.490216410602508	Pfam	PF00168	1	82	14	96
ALL	ENSG00000108854.15	ENST00000262435.13	7.490216410602508	Pfam	PF00397	1	29	299	328
ALL	ENSG00000108854.15	ENST00000262435.13	7.490216410602508	Pfam	PF00397	1	29	159	188
ALL	ENSG00000108854.15	ENST00000262435.13	7.490216410602508	Pfam	PF00397	1	29	253	282
ALL	ENSG00000108854.15	ENST00000262435.13	7.490216410602508	Prosite	PS01159	1	25	303	328
ALL	ENSG00000261734.1	ENST00000566804.1	0.009999639102394372	Transcript					
ALL	ENSG00000235001.3	ENST00000422633.1	0.0800019247705772	Transcript					
ALL	ENSG00000253536.1	ENST00000522871.1	0.36000732113408934	Transcript					
ALL	ENSG00000136542.8	ENST00000259056.4	0.029999741597562815	Transcript					
ALL	ENSG00000136542.8	ENST00000259056.4	0.029999741597562815	Pfam	PF00652	1	121	811	932
ALL	ENSG00000136542.8	ENST00000259056.4	0.029999741597562815	Pfam	PF00535	1	182	499	681
ALL	ENSG00000266524.2	ENST00000580279.1	0.009999639102394372	Transcript					
ALL	ENSG00000266524.2	ENST00000580279.1	0.009999639102394372	Pfam	PF00688	1	53	88	141
ALL	ENSG00000266524.2	ENST00000580279.1	0.009999639102394372	Pfam	PF00019	1	104	374	478
ALL	ENSG00000266524.2	ENST00000580279.1	0.009999639102394372	Prosite	PS00250	1	15	394	409
ALL	ENSG00000260686.1	ENST00000565823.1	0.8400129963301876	Transcript					
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Transcript					
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF00023	1	25	535	560
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF13637	1	54	367	421
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF00013	1	61	1477	1538
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF12796	1	61	302	363
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF12796	1	84	1073	1157
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF12796	1	90	568	658
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF12796	1	66	230	296
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF12796	1	91	438	529
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF12796	1	67	826	893
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF12796	1	62	899	961
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF12796	1	56	663	719
ALL	ENSG00000132466.17	ENST00000330838.10	2.960031831973667	Pfam	PF12796	1	91	971	1062
ALL	ENSG00000213226.4	ENST00000435270.2	0.009999639102394372	Transcript					
ALL	ENSG00000261420.1	ENST00000568025.1	0.14000321863040419	Transcript					
ALL	ENSG00000234219.1	ENST00000435216.1	0.14999785912328753	Transcript					
ALL	ENSG00000224533.4	ENST00000433624.1	0.34998955414288524	Transcript					
ALL	ENSG00000115073.7	ENST00000289228.6	10.800052526946189	Transcript					
ALL	ENSG00000115073.7	ENST00000289228.6	10.800052526946189	Pfam	PF00022	1	367	9	376
ALL	ENSG00000115073.7	ENST00000289228.6	10.800052526946189	Prosite	PS00432	1	8	357	365
ALL	ENSG00000115073.7	ENST00000289228.6	10.800052526946189	Prosite	PS01132	1	12	109	121
ALL	ENSG00000230322.1	ENST00000417273.1	0.7699985222046803	Transcript					
ALL	ENSG00000166902.4	ENST00000300151.4	15.650185139741604	Transcript					
ALL	ENSG00000166902.4	ENST00000300151.4	15.650185139741604	Pfam	PF00252	1	130	60	190
ALL	ENSG00000272366.1	ENST00000607385.1	0.279991812670302	Transcript					
ALL	ENSG00000213860.4	ENST00000396599.2	0.9000006175614542	Transcript					
ALL	ENSG00000236512.1	ENST00000456647.1	0.23000564311170585	Transcript					
ALL	ENSG00000167261.13	ENST00000393847.5	2.23993375269641	Transcript					
ALL	ENSG00000167261.13	ENST00000393847.5	2.23993375269641	Pfam	PF01244	1	320	79	399
ALL	ENSG00000167261.13	ENST00000393847.5	2.23993375269641	Prosite	PS00869	1	22	187	209
ALL	ENSG00000228668.1	ENST00000419915.1	0.18999410294428817	Transcript					
ALL	ENSG00000255004.1	ENST00000532760.1	0.029999741597562815	Transcript					
ALL	ENSG00000205250.8	ENST00000379378.7	32.070057046943695	Transcript					
ALL	ENSG00000205250.8	ENST00000379378.7	32.070057046943695	Pfam	PF02319	1	66	17	83
ALL	ENSG00000281371.1	ENST00000630399.1	0.040000917377944104	Transcript					
ALL	ENSG00000115461.4	ENST00000233813.4	0.009999639102394372	Transcript					
ALL	ENSG00000115461.4	ENST00000233813.4	0.009999639102394372	Pfam	PF00219	1	53	27	80
ALL	ENSG00000115461.4	ENST00000233813.4	0.009999639102394372	Pfam	PF00086	1	71	192	263
ALL	ENSG00000115461.4	ENST00000233813.4	0.009999639102394372	Prosite	PS00222	1	15	52	67
ALL	ENSG00000115461.4	ENST00000233813.4	0.009999639102394372	Prosite	PS00484	1	33	215	248
ALL	ENSG00000264384.2	ENST00000582918.2	1.7399804468410416	Transcript					
ALL	ENSG00000263603.1	ENST00000581019.1	0.6499867118277892	Transcript					
ALL	ENSG00000256937.1	ENST00000540749.1	0.019999517644104813	Transcript					
ALL	ENSG00000236352.1	ENST00000450473.1	0.019999517644104813	Transcript					
ALL	ENSG00000275106.1	ENST00000613068.1	0.5300059750860837	Transcript					
ALL	ENSG00000173530.5	ENST00000312584.3	8.870020019766043	Transcript					
ALL	ENSG00000173530.5	ENST00000312584.3	8.870020019766043	Pfam	PF00020	1	39	141	180
ALL	ENSG00000173530.5	ENST00000312584.3	8.870020019766043	Pfam	PF00020	1	40	99	139
ALL	ENSG00000173530.5	ENST00000312584.3	8.870020019766043	Prosite	PS00652	1	41	139	180
ALL	ENSG00000173530.5	ENST00000312584.3	8.870020019766043	Prosite	PS00652	1	40	99	139
ALL	ENSG00000143816.7	ENST00000272164.5	0.0700018290491679	Transcript					
ALL	ENSG00000143816.7	ENST00000272164.5	0.0700018290491679	Pfam	PF00110	1	302	62	364
ALL	ENSG00000143816.7	ENST00000272164.5	0.0700018290491679	Prosite	PS00246	1	9	215	224
ALL	ENSG00000102128.7	ENST00000218249.6	0.060001985048514034	Transcript					
ALL	ENSG00000102128.7	ENST00000218249.6	0.060001985048514034	Pfam	PF00071	1	158	16	174
ALL	ENSG00000102128.7	ENST00000218249.6	0.060001985048514034	Pfam	PF07525	1	34	189	223
ALL	ENSG00000272824.1	ENST00000609678.1	0.09999809593774907	Transcript					
ALL	ENSG00000236753.5	ENST00000429067.5	0.18999410294428817	Transcript					
ALL	ENSG00000279442.1	ENST00000623199.1	0.009999639102394372	Transcript					
ALL	ENSG00000108055.9	ENST00000361804.4	17.81992108211973	Transcript					
ALL	ENSG00000108055.9	ENST00000361804.4	17.81992108211973	Pfam	PF06470	1	112	530	642
ALL	ENSG00000108055.9	ENST00000361804.4	17.81992108211973	Pfam	PF02463	1	1194	2	1196
ALL	ENSG00000228929.1	ENST00000437890.1	1.5500014122422203	Transcript					
ALL	ENSG00000232671.5	ENST00000447795.3	0.8200261054732233	Transcript					
ALL	ENSG00000280354.1	ENST00000624885.1	0.34998955414288524	Transcript					
ALL	ENSG00000130741.10	ENST00000253039.8	81.42964925417438	Transcript					
ALL	ENSG00000130741.10	ENST00000253039.8	81.42964925417438	Pfam	PF03144	1	83	276	359
ALL	ENSG00000130741.10	ENST00000253039.8	81.42964925417438	Pfam	PF00009	1	204	40	244
ALL	ENSG00000130741.10	ENST00000253039.8	81.42964925417438	Pfam	PF09173	1	91	368	459
ALL	ENSG00000136854.17	ENST00000373299.4	0.4000071874053119	Transcript					
ALL	ENSG00000136854.17	ENST00000373299.4	0.4000071874053119	Pfam	PF00995	1	553	28	581
ALL	ENSG00000254258.1	ENST00000522373.1	0.14999785912328753	Transcript					
ALL	ENSG00000145246.13	ENST00000273859.7	0.9099855024038431	Transcript					
ALL	ENSG00000145246.13	ENST00000273859.7	0.9099855024038431	Pfam	PF12710	1	629	436	1065
ALL	ENSG00000145246.13	ENST00000273859.7	0.9099855024038431	Pfam	PF00122	1	269	127	396
ALL	ENSG00000145246.13	ENST00000273859.7	0.9099855024038431	Prosite	PS00154	1	6	438	444
ALL	ENSG00000214999.3	ENST00000399413.3	0.019999517644104813	Transcript					
ALL	ENSG00000226564.1	ENST00000434913.1	2.68992093100514	Transcript					
ALL	ENSG00000213214.4	ENST00000378115.2	0.23000564311170585	Transcript					
ALL	ENSG00000213214.4	ENST00000378115.2	0.23000564311170585	Pfam	PF15441	1	477	1	478
ALL	ENSG00000271730.1	ENST00000605885.1	1.7000198776065194	Transcript					
ALL	ENSG00000110318.13	ENST00000263468.12	0.029999741597562815	Transcript					
ALL	ENSG00000110318.13	ENST00000263468.12	0.029999741597562815	Pfam	PF15352	1	976	105	1081
ALL	ENSG00000197852.9	ENST00000357260.5	0.45000020676198665	Transcript					
