Experiment	GeneId	Symbol	Control_transcript	Case_transcript	CDS_control	CDS_case	CDS_change	5_UTR_change	3_UTR_change	Samples
ALL	ENSG00000236255.1	AC009404.1	ENST00000445332.1	ENST00000439955.1	0	0	0	1	0	SRR5912867
ALL	ENSG00000235066.6	AC009303.2	ENST00000585381.3	ENST00000413179.1	0	0	0	1	0	SRR1293032
ALL	ENSG00000019169.10	MARCO	ENST00000494979.1	ENST00000327097.4	0	1	1	1	1	SRR1791118
ALL	ENSG00000163075.12	CFAP221	ENST00000413057.6	ENST00000464578.1	0	0	0	1	0	SRR1791086
ALL	ENSG00000144118.13	RALB	ENST00000272519.9	ENST00000470417.1	1	0	1	1	1	SRR1791107
ALL	ENSG00000155438.11	NIFK	ENST00000285814.8	ENST00000477693.1	1	0	1	1	1	SRR1293032
ALL	ENSG00000224655.5	LINC01823	ENST00000435895.5	ENST00000438722.5	0	0	0	1	0	SRR1293022
ALL	ENSG00000136715.17	SAP130	ENST00000357702.9	ENST00000259235.7	1	1	1	1	1	SRR1797119
ALL	ENSG00000136720.6	HS6ST1	ENST00000259241.6	ENST00000494089.1	1	0	1	1	1	SRR5912871
ALL	ENSG00000183292.12	TISP43	ENST00000414595.1	ENST00000409982.1	0	1	1	1	1	SRR1293032
ALL	ENSG00000075886.10	TUBA3D	ENST00000321253.6	ENST00000409047.2	1	0	1	1	1	SRR1288028
ALL	ENSG00000152128.13	TMEM163	ENST00000476823.1	ENST00000281924.6	0	1	1	1	1	SRR1791118
ALL	ENSG00000228043.5	AC114763.1	ENST00000414911.1	ENST00000431985.5	0	0	0	1	0	SRR1791086
ALL	ENSG00000187123.14	LYPD6	ENST00000409381.5	ENST00000392854.4	1	0	1	1	1	SRR1791106
ALL	ENSG00000123610.4	TNFAIP6	ENST00000243347.4	ENST00000460812.1	1	0	1	1	1	SRR1791086
ALL	ENSG00000153237.17	CCDC148	ENST00000454257.5	ENST00000417066.5	0	0	0	1	0	SRR1797119
ALL	ENSG00000123636.17	BAZ2B	ENST00000483316.1	ENST00000467184.5	0	0	0	1	0	SRR1292964
ALL	ENSG00000248672.5	LY75-CD302	ENST00000504764.5	ENST00000505052.1	1	1	1	0	0	SRR1288030
ALL	ENSG00000227403.1	LINC01806	ENST00000436506.1	ENST00000439050.1	0	0	0	1	0	SRR1288071
ALL	ENSG00000115263.14	GCG	ENST00000492913.1	ENST00000483769.1	0	0	0	1	0	SRR1797122
ALL	ENSG00000184611.11	KCNH7	ENST00000328032.8	ENST00000477019.1	1	0	1	1	1	SRR1791086
ALL	ENSG00000172292.14	CERS6	ENST00000392687.4	ENST00000305747.10	1	1	1	1	1	SRR5912867
ALL	ENSG00000163072.15	NOSTRIN	ENST00000317647.11	ENST00000439509.5	1	0	1	1	1	SRR1797075
ALL	ENSG00000152254.10	G6PC2	ENST00000375363.7	ENST00000282075.5	1	0	1	1	1	SRR1293032
ALL	ENSG00000144362.11	PHOSPHO2	ENST00000616524.4	ENST00000359744.7	1	1	0	1	1	SRR1790990
ALL	ENSG00000239467.5	AC007405.3	ENST00000429172.5	ENST00000426475.1	0	0	0	1	0	SRR1791086
ALL	ENSG00000128683.13	GAD1	ENST00000478562.1	ENST00000485013.1	0	0	0	1	0	SRR5912871
ALL	ENSG00000198586.13	TLK1	ENST00000478683.1	ENST00000521943.5	0	1	1	1	1	SRR1292964
ALL	ENSG00000172878.13	METAP1D	ENST00000493035.5	ENST00000315796.4	0	1	1	1	1	SRR1293051
ALL	ENSG00000144355.14	DLX1	ENST00000409492.1	ENST00000361725.4	0	1	1	1	1	SRR1293051
ALL	ENSG00000091428.17	RAPGEF4	ENST00000540783.5	ENST00000484645.1	1	0	1	1	1	SRR1797094
ALL	ENSG00000236449.1	AC010894.3	ENST00000442996.1	ENST00000412835.1	0	0	0	1	0	SRR5912867
ALL	ENSG00000175879.8	HOXD8	ENST00000450510.2	ENST00000313173.5	1	1	1	1	1	SRR1293032
ALL	ENSG00000128652.11	HOXD3	ENST00000249440.4	ENST00000459979.2	1	0	1	1	1	SRR1293039
ALL	ENSG00000079156.16	OSBPL6	ENST00000315022.2	ENST00000392505.6	1	1	1	1	1	SRR1797084
ALL	ENSG00000204311.12	DFNB59	ENST00000437056.5	ENST00000375129.8	0	1	1	1	1	SRR1791107
ALL	ENSG00000138434.16	SSFA2	ENST00000454579.5	ENST00000480753.1	0	0	0	1	0	SRR5912871
ALL	ENSG00000115252.18	PDE1A	ENST00000358139.6	ENST00000410103.1	1	1	1	1	1	SRR1797094
ALL	ENSG00000162999.12	DUSP19	ENST00000342619.10	ENST00000354221.4	1	1	1	1	1	SRR1293032
ALL	ENSG00000138448.11	ITGAV	ENST00000496477.1	ENST00000374907.7	0	1	1	1	1	SRR1791107
ALL	ENSG00000224063.5	AC007319.1	ENST00000453517.5	ENST00000428329.1	0	0	0	1	0	SRR1791045
ALL	ENSG00000144366.15	GULP1	ENST00000409580.5	ENST00000410051.5	1	1	1	1	1	SRR1797075
ALL	ENSG00000168542.14	COL3A1	ENST00000487010.1	ENST00000467886.1	0	0	0	1	0	SRR1791086
ALL	ENSG00000128694.11	OSGEPL1	ENST00000522700.5	ENST00000519810.5	1	1	1	1	1	SRR1797075
ALL	ENSG00000144339.11	TMEFF2	ENST00000272771.9	ENST00000487771.1	1	0	1	1	1	SRR1797075
ALL	ENSG00000197121.14	PGAP1	ENST00000409475.5	ENST00000354764.8	1	1	1	1	1	SRR1293043
ALL	ENSG00000152430.17	BOLL	ENST00000392296.8	ENST00000433157.1	1	1	0	1	1	SRR1797075
ALL	ENSG00000237035.1	AC020719.1	ENST00000448977.1	ENST00000422899.1	0	0	0	1	0	SRR1791086
ALL	ENSG00000238217.5	LINC01877	ENST00000419243.5	ENST00000439734.5	0	0	0	1	0	SRR1797075
ALL	ENSG00000138356.13	AOX1	ENST00000465297.5	ENST00000374700.6	0	1	1	1	1	SRR1293022
ALL	ENSG00000244301.6	AOX3P	ENST00000467633.1	ENST00000469595.1	0	0	0	1	0	SRR1292979
ALL	ENSG00000116117.17	PARD3B	ENST00000358768.6	ENST00000489565.1	1	0	1	1	1	SRR1791086
ALL	ENSG00000279220.1	GPR1-AS	ENST00000624973.1	ENST00000623040.1	0	0	0	1	0	SRR1293032
ALL	ENSG00000229647.1	MYOSLID	ENST00000430494.1	ENST00000440326.1	0	0	0	1	0	SRR1293053
ALL	ENSG00000197713.14	RPE	ENST00000429907.5	ENST00000435437.2	1	1	1	1	1	SRR1790990
ALL	ENSG00000115361.7	ACADL	ENST00000498120.5	ENST00000482502.1	0	0	0	1	0	SRR1797075
ALL	ENSG00000178568.14	ERBB4	ENST00000459774.1	ENST00000463121.1	0	0	0	1	0	SRR1288040
ALL	ENSG00000144451.18	SPAG16	ENST00000406979.6	ENST00000440779.5	0	0	0	1	0	SRR1288065
ALL	ENSG00000188282.12	RUFY4	ENST00000463872.1	ENST00000495721.1	0	0	0	1	0	SRR1797075
ALL	ENSG00000127831.10	VIL1	ENST00000392114.6	ENST00000440053.1	1	1	1	1	1	SRR1293032
ALL	ENSG00000115556.13	PLCD4	ENST00000450993.6	ENST00000484718.1	1	0	1	1	1	SRR1288056
ALL	ENSG00000163482.11	STK36	ENST00000492486.5	ENST00000462031.1	0	0	0	1	0	SRR1791107
ALL	ENSG00000115592.11	PRKAG3	ENST00000529249.5	ENST00000439262.6	1	1	0	1	1	SRR1797106
ALL	ENSG00000163497.2	FEV	ENST00000470119.1	ENST00000295727.1	0	1	1	1	1	SRR1288033
ALL	ENSG00000158552.12	ZFAND2B	ENST00000476713.5	ENST00000409206.5	0	1	1	1	1	SRR1791107
ALL	ENSG00000115657.12	ABCB6	ENST00000487380.5	ENST00000265316.7	0	1	1	1	1	SRR1292955
ALL	ENSG00000135924.15	DNAJB2	ENST00000477917.5	ENST00000482988.1	0	0	0	1	0	SRR5912871
ALL	ENSG00000182698.11	RESP18	ENST00000392083.5	ENST00000470719.1	1	0	1	1	1	SRR1293029
ALL	ENSG00000188760.10	TMEM198	ENST00000344458.6	ENST00000373883.3	1	1	0	1	1	SRR1292979
ALL	ENSG00000116106.11	EPHA4	ENST00000409938.5	ENST00000469354.1	1	0	1	1	1	SRR1292979
ALL	ENSG00000169047.5	IRS1	ENST00000498335.1	ENST00000305123.5	0	1	1	1	1	SRR1292979
ALL	ENSG00000173744.17	AGFG1	ENST00000310078.12	ENST00000409171.5	1	1	1	1	1	SRR1288040
ALL	ENSG00000042304.11	C2orf83	ENST00000409066.1	ENST00000641887.1	0	0	0	1	0	SRR1293047
ALL	ENSG00000135917.13	SLC19A3	ENST00000425817.5	ENST00000477697.1	0	0	0	1	0	SRR1293029
ALL	ENSG00000153820.12	SPHKAP	ENST00000392056.7	ENST00000344657.5	1	1	1	1	1	SRR1797075
ALL	ENSG00000163273.3	NPPC	ENST00000409852.1	ENST00000295440.2	1	1	0	1	1	SRR1293032
ALL	ENSG00000135902.9	CHRND	ENST00000446616.1	ENST00000543200.5	0	1	1	1	1	SRR1797119
ALL	ENSG00000066248.14	NGEF	ENST00000264051.7	ENST00000409079.1	1	1	1	1	1	SRR1293053
ALL	ENSG00000085978.21	ATG16L1	ENST00000392017.8	ENST00000474148.5	1	0	1	1	1	SRR1293012
ALL	ENSG00000167165.18	UGT1A6	ENST00000305139.10	ENST00000480628.1	1	0	1	1	1	SRR1293032
ALL	ENSG00000241635.7	UGT1A1	ENST00000305208.9	ENST00000360418.4	1	1	1	1	1	SRR1288051
ALL	ENSG00000157985.18	AGAP1	ENST00000409457.5	ENST00000336665.9	1	1	1	1	1	SRR1288028
ALL	ENSG00000144504.15	ANKMY1	ENST00000373318.6	ENST00000272972.7	1	1	1	1	0	SRR1288056
ALL	ENSG00000142330.19	CAPN10	ENST00000463653.1	ENST00000494738.5	0	0	0	1	0	SRR5912867
ALL	ENSG00000172482.4	AGXT	ENST00000307503.3	ENST00000470255.1	1	0	1	1	1	SRR1797075
ALL	ENSG00000233392.5	AC104809.2	ENST00000438506.1	ENST00000418218.5	0	0	0	1	0	SRR5912871
ALL	ENSG00000122085.16	MTERF4	ENST00000241527.10	ENST00000455202.6	0	0	0	1	0	SRR1791042
ALL	ENSG00000216921.7	AC131097.2	ENST00000401641.2	ENST00000404031.5	1	1	1	1	1	SRR1791106
ALL	ENSG00000134115.12	CNTN6	ENST00000485257.1	ENST00000394261.2	0	0	0	1	0	SRR1797075
ALL	ENSG00000223727.6	AC034195.1	ENST00000455703.1	ENST00000451031.5	0	0	0	1	0	SRR1797070
ALL	ENSG00000175928.5	LRRN1	ENST00000496115.1	ENST00000319331.3	0	1	1	1	1	SRR1791107
ALL	ENSG00000226258.6	GRM7-AS3	ENST00000455623.1	ENST00000458713.1	0	0	0	1	0	SRR1791047
ALL	ENSG00000196277.15	GRM7	ENST00000435689.5	ENST00000463676.6	0	0	0	1	0	SRR1797075
ALL	ENSG00000071282.11	LMCD1	ENST00000454244.4	ENST00000397386.7	1	1	1	1	1	SRR1292990
ALL	ENSG00000206567.9	AC022007.1	ENST00000454232.1	ENST00000383808.6	0	0	0	1	0	SRR1288065
ALL	ENSG00000163705.12	FANCD2OS	ENST00000524279.1	ENST00000431315.5	1	0	1	1	1	SRR1797119
ALL	ENSG00000157014.10	TATDN2	ENST00000448281.6	ENST00000287652.8	1	1	0	1	1	SRR1791001
ALL	ENSG00000197548.12	ATG7	ENST00000354449.7	ENST00000354956.9	1	1	1	0	1	SRR1791098
ALL	ENSG00000144559.10	TAMM41	ENST00000457498.5	ENST00000494388.1	0	0	0	1	0	SRR1797119
ALL	ENSG00000088726.15	TMEM40	ENST00000480698.1	ENST00000264728.8	0	1	1	1	1	SRR1293047
ALL	ENSG00000180438.15	TPRXL	ENST00000429201.6	ENST00000532924.5	0	0	0	1	0	SRR1293032
ALL	ENSG00000206561.12	COLQ	ENST00000383788.9	ENST00000603469.1	1	0	1	1	1	SRR5912867
ALL	ENSG00000092345.13	DAZL	ENST00000399444.6	ENST00000250863.12	1	1	1	1	0	SRR1293032
ALL	ENSG00000224074.3	LINC00691	ENST00000436123.1	ENST00000432505.1	0	0	0	1	0	SRR1791086
ALL	ENSG00000077092.18	RARB	ENST00000480001.5	ENST00000462272.5	0	0	0	1	0	SRR1292979
ALL	ENSG00000144642.21	RBMS3	ENST00000497274.1	ENST00000445033.5	0	1	1	1	1	SRR1791042
ALL	ENSG00000157036.12	EXOG	ENST00000483749.1	ENST00000489813.1	0	0	0	1	0	SRR1288079
ALL	ENSG00000168026.18	TTC21A	ENST00000490036.5	ENST00000465962.1	0	0	0	1	0	SRR1791107
ALL	ENSG00000179934.6	CCR8	ENST00000414803.1	ENST00000326306.4	1	1	1	1	1	SRR1293022
ALL	ENSG00000170011.13	MYRIP	ENST00000425621.5	ENST00000475082.5	1	0	1	1	1	SRR5912871
ALL	ENSG00000182606.14	TRAK1	ENST00000469506.3	ENST00000613405.4	0	1	1	1	1	SRR5912867
ALL	ENSG00000093183.13	SEC22C	ENST00000423701.6	ENST00000417572.5	1	1	1	1	1	SRR1791023
ALL	ENSG00000182983.14	ZNF662	ENST00000422021.1	ENST00000440367.6	1	1	1	1	1	SRR1791016
ALL	ENSG00000196345.12	ZKSCAN7	ENST00000418719.1	ENST00000341840.7	0	1	1	1	1	SRR1791094
ALL	ENSG00000186446.11	ZNF501	ENST00000484233.1	ENST00000396048.6	0	1	1	1	1	SRR1791029
ALL	ENSG00000011376.9	LARS2	ENST00000265537.7	ENST00000474585.1	1	0	1	1	1	SRR1797119
ALL	ENSG00000211456.10	SACM1L	ENST00000463347.5	ENST00000441228.5	0	0	0	1	0	SRR5912867
ALL	ENSG00000163817.15	SLC6A20	ENST00000353278.8	ENST00000493980.1	1	0	1	1	1	SRR1288079
ALL	ENSG00000012223.12	LTF	ENST00000417439.5	ENST00000462667.1	1	0	1	1	1	SRR1791098
ALL	ENSG00000178038.16	ALS2CL	ENST00000434140.5	ENST00000318962.8	0	1	1	1	1	SRR1288065
ALL	ENSG00000163832.15	ELP6	ENST00000494161.1	ENST00000439305.5	0	1	1	1	1	SRR1292964
ALL	ENSG00000132153.14	DHX30	ENST00000492893.5	ENST00000445061.5	0	1	1	1	1	SRR1288020
ALL	ENSG00000164048.13	ZNF589	ENST00000440261.6	ENST00000427617.6	1	1	1	1	1	SRR1791106
ALL	ENSG00000164050.12	PLXNB1	ENST00000462738.1	ENST00000296440.10	0	1	1	1	1	SRR5912871
ALL	ENSG00000232112.3	TMA7	ENST00000438607.2	ENST00000479126.1	1	0	1	1	1	SRR5912871
ALL	ENSG00000225697.12	SLC26A6	ENST00000383733.7	ENST00000480524.5	1	0	1	1	1	SRR1292979
ALL	ENSG00000008300.16	CELSR3	ENST00000498057.1	ENST00000164024.4	0	1	1	1	1	SRR1288056
ALL	ENSG00000178149.16	DALRD3	ENST00000440857.5	ENST00000341949.8	1	1	1	1	1	SRR1292957
ALL	ENSG00000145020.15	AMT	ENST00000495436.5	ENST00000637527.1	0	0	0	1	0	SRR1797097
ALL	ENSG00000173402.11	DAG1	ENST00000461492.1	ENST00000308775.6	0	1	1	1	1	SRR1288013
ALL	ENSG00000187492.8	CDHR4	ENST00000412678.6	ENST00000343366.8	1	1	1	1	1	SRR1293029
ALL	ENSG00000188338.14	SLC38A3	ENST00000620404.1	ENST00000614032.4	0	1	1	1	1	SRR1791045
ALL	ENSG00000186792.16	HYAL3	ENST00000336307.5	ENST00000513170.1	1	1	1	1	1	SRR1791118
ALL	ENSG00000007402.11	CACNA2D2	ENST00000483620.1	ENST00000360963.7	0	1	1	1	1	SRR1791107
ALL	ENSG00000145050.15	MANF	ENST00000528157.5	ENST00000482262.1	1	0	1	1	1	SRR5912867
ALL	ENSG00000243989.8	ACY1	ENST00000491318.5	ENST00000636358.1	0	1	1	1	1	SRR1288025
ALL	ENSG00000243224.1	AC006252.1	ENST00000483834.1	ENST00000464958.1	0	0	0	1	0	SRR1790992
ALL	ENSG00000242797.3	GLYCTK-AS1	ENST00000493616.1	ENST00000467187.1	0	0	0	1	0	SRR1293039
ALL	ENSG00000168268.10	NT5DC2	ENST00000479024.5	ENST00000469616.1	0	0	0	1	0	SRR1797102
ALL	ENSG00000055957.10	ITIH1	ENST00000482836.1	ENST00000494603.1	0	0	0	1	0	SRR1797075
ALL	ENSG00000187672.12	ERC2	ENST00000288221.10	ENST00000487287.1	1	0	1	1	1	SRR1797099
ALL	ENSG00000163946.13	FAM208A	ENST00000431842.6	ENST00000355628.9	1	1	1	1	1	SRR5912876
ALL	ENSG00000163947.11	ARHGEF3	ENST00000495373.5	ENST00000338458.8	1	1	1	1	1	SRR1797109
ALL	ENSG00000240198.5	ARHGEF3-AS1	ENST00000477246.5	ENST00000495939.1	0	0	0	1	0	SRR1791086
ALL	ENSG00000239388.8	ASB14	ENST00000515033.1	ENST00000487349.5	0	1	1	1	1	SRR1797080
ALL	ENSG00000168306.12	ACOX2	ENST00000467738.1	ENST00000481527.5	0	0	0	1	0	SRR1293032
ALL	ENSG00000144724.19	PTPRG	ENST00000295874.14	ENST00000485215.5	1	0	1	1	1	SRR1790990
ALL	ENSG00000163630.10	SYNPR	ENST00000460711.5	ENST00000498449.5	1	0	1	1	1	SRR1293032
ALL	ENSG00000183662.10	FAM19A1	ENST00000496687.1	ENST00000478136.5	1	1	0	1	1	SRR1790992
ALL	ENSG00000187098.14	MITF	ENST00000472437.5	ENST00000352241.8	1	1	1	1	1	SRR1288056
ALL	ENSG00000163421.8	PROK2	ENST00000295619.3	ENST00000353065.7	1	1	1	1	1	SRR1610445
ALL	ENSG00000244026.6	FAM86DP	ENST00000489609.5	ENST00000491583.1	0	0	0	1	0	SRR1293032
ALL	ENSG00000185008.17	ROBO2	ENST00000461745.5	ENST00000470802.1	1	0	1	1	1	SRR1292979
ALL	ENSG00000175161.13	CADM2	ENST00000405615.2	ENST00000485126.1	1	0	1	1	1	SRR1293032
ALL	ENSG00000206538.8	VGLL3	ENST00000383698.3	ENST00000398399.6	1	1	1	1	1	SRR1791029
ALL	ENSG00000113966.9	ARL6	ENST00000496713.1	ENST00000493990.5	0	0	0	1	0	SRR1791086
ALL	ENSG00000144820.7	ADGRG7	ENST00000273352.7	ENST00000475887.1	1	1	1	1	1	SRR1293032
ALL	ENSG00000154175.16	ABI3BP	ENST00000284322.9	ENST00000497021.1	1	0	1	1	1	SRR5912871
ALL	ENSG00000114423.18	CBLB	ENST00000403724.5	ENST00000476370.1	1	0	1	1	1	SRR1288051
ALL	ENSG00000242759.6	LINC00882	ENST00000607542.5	ENST00000484698.5	0	0	0	1	0	SRR1797080
ALL	ENSG00000243701.5	DUBR	ENST00000463143.5	ENST00000473550.1	0	0	0	1	0	SRR1293047
ALL	ENSG00000114446.4	IFT57	ENST00000264538.3	ENST00000485979.1	1	0	1	1	1	SRR1791015
ALL	ENSG00000114455.13	HHLA2	ENST00000491820.5	ENST00000489514.6	1	1	1	1	1	SRR1791023
ALL	ENSG00000144821.9	MYH15	ENST00000478998.5	ENST00000495753.2	0	0	0	1	0	SRR1797075
ALL	ENSG00000114487.9	MORC1	ENST00000483760.1	ENST00000232603.9	1	1	1	1	1	SRR1288065
ALL	ENSG00000240891.7	PLCXD2	ENST00000477665.1	ENST00000474484.1	1	0	1	1	1	SRR1797075
ALL	ENSG00000144824.20	PHLDB2	ENST00000477695.5	ENST00000481953.5	1	1	1	1	1	SRR1293022
ALL	ENSG00000114529.12	C3orf52	ENST00000431717.6	ENST00000264848.9	1	1	1	1	1	SRR1791107
ALL	ENSG00000186265.9	BTLA	ENST00000383680.4	ENST00000334529.9	1	1	1	1	1	SRR1288007
ALL	ENSG00000163606.10	CD200R1	ENST00000440122.6	ENST00000471858.5	1	1	1	1	1	SRR1797083
ALL	ENSG00000163608.14	NEPRO	ENST00000482229.1	ENST00000474311.1	0	0	0	1	0	SRR1791047
ALL	ENSG00000144857.14	BOC	ENST00000495514.5	ENST00000479182.5	1	0	1	1	1	SRR1797075
ALL	ENSG00000178075.19	GRAMD1C	ENST00000466898.1	ENST00000358160.8	0	1	1	1	1	SRR1288056
ALL	ENSG00000181722.16	ZBTB20	ENST00000492665.5	ENST00000488663.1	0	0	0	1	0	SRR1797075
ALL	ENSG00000145087.12	STXBP5L	ENST00000471454.5	ENST00000273666.10	1	1	1	1	1	SRR1791107
ALL	ENSG00000114023.15	FAM162A	ENST00000232125.9	ENST00000477892.5	1	1	1	1	1	SRR1797119
ALL	ENSG00000250174.5	MYLK-AS2	ENST00000515464.1	ENST00000510827.5	0	0	0	1	0	SRR1797099
ALL	ENSG00000144908.13	ALDH1L1	ENST00000273450.7	ENST00000393431.6	1	1	1	1	1	SRR1791086
ALL	ENSG00000246022.2	ALDH1L1-AS2	ENST00000500232.2	ENST00000500525.1	0	0	0	1	0	SRR1797106
ALL	ENSG00000163885.11	CFAP100	ENST00000510833.5	ENST00000507830.1	1	0	1	1	1	SRR1797106
ALL	ENSG00000197763.14	TXNRD3	ENST00000640797.1	ENST00000518740.5	1	0	1	1	1	SRR1791042
ALL	ENSG00000198284.9	NUP210P1	ENST00000514993.1	ENST00000357061.7	0	0	0	1	0	SRR1791086
ALL	ENSG00000178804.7	H1FOO	ENST00000503977.1	ENST00000324382.6	1	1	1	1	1	SRR1293032
ALL	ENSG00000251011.5	TMEM108-AS1	ENST00000504993.5	ENST00000505721.1	0	0	0	1	0	SRR1293032
ALL	ENSG00000170819.4	BFSP2	ENST00000511140.1	ENST00000510039.1	0	0	0	1	0	SRR1791102
ALL	ENSG00000091513.14	TF	ENST00000498622.1	ENST00000402696.7	0	1	1	1	1	SRR1791029
ALL	ENSG00000174640.12	SLCO2A1	ENST00000464676.5	ENST00000310926.8	0	1	1	1	1	SRR1288031
ALL	ENSG00000073711.10	PPP2R3A	ENST00000264977.7	ENST00000469270.1	1	0	1	1	1	SRR1791106
ALL	ENSG00000174564.12	IL20RB	ENST00000329582.8	ENST00000469964.5	1	0	1	1	1	SRR1797075
ALL	ENSG00000066405.12	CLDN18	ENST00000343735.8	ENST00000479660.1	1	0	1	1	1	SRR1797119
ALL	ENSG00000158186.12	MRAS	ENST00000477784.1	ENST00000614350.4	0	1	1	1	1	SRR1797075
ALL	ENSG00000051382.8	PIK3CB	ENST00000481749.5	ENST00000487552.1	0	0	0	1	0	SRR1791094
ALL	ENSG00000244578.1	LINC01391	ENST00000495287.1	ENST00000477059.1	0	0	0	1	0	SRR1791040
ALL	ENSG00000114115.9	RBP1	ENST00000483943.6	ENST00000492918.1	1	1	1	1	1	SRR1797075
ALL	ENSG00000175066.15	GK5	ENST00000492097.5	ENST00000392993.6	0	1	1	1	1	SRR1288029
ALL	ENSG00000120756.12	PLS1	ENST00000337777.7	ENST00000497002.1	1	1	0	1	1	SRR1292949
ALL	ENSG00000163710.7	PCOLCE2	ENST00000483454.1	ENST00000461818.5	0	0	0	1	0	SRR1797075
ALL	ENSG00000243818.4	AC021074.3	ENST00000476385.1	ENST00000479792.1	0	0	0	1	0	SRR1797119
ALL	ENSG00000163714.17	U2SURP	ENST00000491827.1	ENST00000488587.1	0	0	0	1	0	SRR5912867
ALL	ENSG00000152952.11	PLOD2	ENST00000475505.1	ENST00000460520.1	0	0	0	1	0	SRR1791023
ALL	ENSG00000114698.14	PLSCR4	ENST00000493382.5	ENST00000433593.6	1	1	1	1	1	SRR1797071
ALL	ENSG00000163746.11	PLSCR2	ENST00000613069.4	ENST00000474418.1	1	0	1	1	1	SRR1288071
ALL	ENSG00000231213.6	PLSCR5	ENST00000482567.5	ENST00000443512.1	1	1	1	1	1	SRR1791086
ALL	ENSG00000152977.9	ZIC1	ENST00000474034.1	ENST00000481840.1	0	0	0	1	0	SRR1797106
ALL	ENSG00000163751.3	CPA3	ENST00000477926.1	ENST00000296046.3	0	1	1	1	1	SRR1293039
ALL	ENSG00000018408.14	WWTR1	ENST00000360632.7	ENST00000465804.5	1	1	0	1	1	SRR1791016
ALL	ENSG00000169313.9	P2RY12	ENST00000468596.1	ENST00000302632.3	0	1	1	1	1	SRR1288019
ALL	ENSG00000152580.8	IGSF10	ENST00000495443.1	ENST00000497472.1	0	0	0	1	0	SRR1791016
ALL	ENSG00000114771.13	AADAC	ENST00000232892.11	ENST00000488869.1	1	1	1	1	1	SRR1791086
ALL	ENSG00000114790.12	ARHGEF26	ENST00000465093.5	ENST00000496710.5	1	1	1	1	1	SRR1293032
ALL	ENSG00000163659.12	TIPARP	ENST00000295924.11	ENST00000542783.5	1	1	0	1	1	SRR1293055
ALL	ENSG00000174899.10	PQLC2L	ENST00000449199.6	ENST00000498159.1	1	0	1	1	1	SRR1797106
ALL	ENSG00000283154.2	IQCJ-SCHIP1	ENST00000460298.3	ENST00000412423.8	1	1	1	1	1	SRR1293034
ALL	ENSG00000196542.8	SPTSSB	ENST00000359175.8	ENST00000497137.1	1	1	0	1	1	SRR1797106
ALL	ENSG00000121871.3	SLITRK3	ENST00000241274.3	ENST00000475390.1	1	1	0	1	1	SRR1797075
ALL	ENSG00000163536.12	SERPINI1	ENST00000295777.9	ENST00000446050.6	1	1	0	1	1	SRR1610445
ALL	ENSG00000244227.6	LRRC77P	ENST00000493529.6	ENST00000475324.1	0	0	0	1	0	SRR1791047
ALL	ENSG00000206120.11	EGFEM1P	ENST00000502332.5	ENST00000491953.5	0	0	0	1	0	SRR1292979
ALL	ENSG00000187033.9	SAMD7	ENST00000487910.1	ENST00000428432.6	0	1	1	1	1	SRR1791086
ALL	ENSG00000163577.7	EIF5A2	ENST00000460117.5	ENST00000295822.6	0	1	1	1	1	SRR1791098
ALL	ENSG00000075651.15	PLD1	ENST00000331659.2	ENST00000460926.1	1	0	1	1	1	SRR1797109
ALL	ENSG00000223387.6	LINC02068	ENST00000441185.6	ENST00000418839.2	0	0	0	1	0	SRR1797075
ALL	ENSG00000144959.9	NCEH1	ENST00000475381.5	ENST00000543711.5	1	1	1	1	1	SRR1292980
ALL	ENSG00000177694.15	NAALADL2	ENST00000473253.5	ENST00000495900.5	0	0	0	1	0	SRR1797075
ALL	ENSG00000177565.16	TBL1XR1	ENST00000474363.1	ENST00000457928.6	0	1	1	1	1	SRR5912867
ALL	ENSG00000228221.5	LINC00578	ENST00000445673.1	ENST00000442937.5	0	0	0	1	0	SRR1791086
ALL	ENSG00000197584.11	KCNMB2	ENST00000432997.5	ENST00000436247.1	1	0	1	1	1	SRR1293022
ALL	ENSG00000114450.9	GNB4	ENST00000232564.7	ENST00000468623.5	1	1	0	1	1	SRR5912871
ALL	ENSG00000114757.18	PEX5L	ENST00000263962.12	ENST00000485199.5	1	1	1	1	1	SRR1791047
ALL	ENSG00000078081.7	LAMP3	ENST00000466939.1	ENST00000265598.7	1	1	1	1	1	SRR1791057
ALL	ENSG00000186090.10	HTR3D	ENST00000334128.6	ENST00000382489.3	1	1	1	1	1	SRR1791086
ALL	ENSG00000186038.9	HTR3E	ENST00000436361.6	ENST00000335304.6	1	1	1	1	1	SRR1797106
ALL	ENSG00000145198.14	VWA5B2	ENST00000497229.1	ENST00000426955.6	0	1	1	1	1	SRR1288040
ALL	ENSG00000114859.15	CLCN2	ENST00000434054.6	ENST00000457512.1	1	1	1	0	1	SRR1288079
ALL	ENSG00000156931.15	VPS8	ENST00000446204.6	ENST00000488255.1	1	0	1	1	1	SRR1791107
ALL	ENSG00000113790.10	EHHADH	ENST00000465178.1	ENST00000231887.7	0	1	1	1	1	SRR1797075
ALL	ENSG00000171658.8	NMRAL2P	ENST00000416764.5	ENST00000441600.1	0	0	0	1	0	SRR5912867
ALL	ENSG00000058866.14	DGKG	ENST00000466466.1	ENST00000472506.1	0	0	0	1	0	SRR1797106
ALL	ENSG00000163918.10	RFC4	ENST00000489028.1	ENST00000494047.5	0	0	0	1	0	SRR1293029
