Experiment	GeneId	Control_transcript	Case_transcript	Other_gene	Other_symbol	Other_transcript	What	#nDDIs	#tDDIs	#BothDDIs	nDDIs	tDDIs	BothDDIs
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000111652.9	COPS7A	ENST00000229251.7	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000100897.17	DCAF11	ENST00000559115.5	Gained_in_cases	0	1	0		PF01399@PF00400	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000143476.17	DTL	ENST00000366991.4	Gained_in_cases	0	1	0		PF01399@PF00400	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000169727.12	GPS1	ENST00000320548.8	Gained_in_cases	0	2	0		PF01399@PF10602;PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000134574.11	DDB2	ENST00000378603.7	Gained_in_cases	0	1	0		PF01399@PF00400	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000134574.11	DDB2	ENST00000256996.8	Gained_in_cases	0	1	0		PF01399@PF00400	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000169727.12	GPS1	ENST00000392358.6	Gained_in_cases	0	2	0		PF01399@PF10602;PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000169727.12	GPS1	ENST00000306823.10	Gained_in_cases	0	2	0		PF01399@PF10602;PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000111652.9	COPS7A	ENST00000538410.5	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000129559.12	NEDD8	ENST00000250495.9	Gained_in_cases	0	1	0		PF01399@PF00240	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000100897.17	DCAF11	ENST00000396941.8	Gained_in_cases	0	1	0		PF01399@PF00400	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000100897.17	DCAF11	ENST00000396936.5	Gained_in_cases	0	1	0		PF01399@PF00400	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000064726.9	BTBD1	ENST00000261721.8	Gained_in_cases	0	1	0		PF01399@PF00651	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000100897.17	DCAF11	ENST00000446197.7	Gained_in_cases	0	1	0		PF01399@PF00400	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000144524.17	COPS7B	ENST00000373608.7	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000138663.8	COPS4	ENST00000264389.6	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000133243.8	BTBD2	ENST00000255608.8	Gained_in_cases	0	1	0		PF01399@PF00651	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000198612.10	COPS8	ENST00000354371.6	Gained_in_cases	0	1	0		PF01399@PF10075	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000138663.8	COPS4	ENST00000511653.1	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000143476.17	DTL	ENST00000542077.5	Gained_in_cases	0	1	0		PF01399@PF00400	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000129559.12	NEDD8	ENST00000524927.1	Gained_in_cases	0	1	0		PF01399@PF00240	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000144524.17	COPS7B	ENST00000410017.5	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000166200.14	COPS2	ENST00000542928.5	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000144524.17	COPS7B	ENST00000611614.4	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000198612.10	COPS8	ENST00000392008.6	Gained_in_cases	0	1	0		PF01399@PF10075	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000168090.9	COPS6	ENST00000303904.7	Gained_in_cases	0	2	0		PF01399@PF13012;PF01399@PF01398	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000144524.17	COPS7B	ENST00000409295.5	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000111652.9	COPS7A	ENST00000543155.5	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000166200.14	COPS2	ENST00000299259.10	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000141030.12	ENST00000578317.5	ENST00000539941.6	ENSG00000166200.14	COPS2	ENST00000388901.9	Gained_in_cases	0	1	0		PF01399@PF01399	
ALL	ENSG00000196535.15	ENST00000531892.5	ENST00000527372.6	ENSG00000092841.18	MYL6	ENST00000550697.5	Gained_in_cases	0	1	0		PF00063@PF13405	
ALL	ENSG00000196535.15	ENST00000531892.5	ENST00000527372.6	ENSG00000092841.18	MYL6	ENST00000348108.8	Gained_in_cases	0	1	0		PF00063@PF13405	
ALL	ENSG00000196535.15	ENST00000531892.5	ENST00000527372.6	ENSG00000092841.18	MYL6	ENST00000548293.5	Gained_in_cases	0	1	0		PF00063@PF13405	
ALL	ENSG00000196535.15	ENST00000531892.5	ENST00000527372.6	ENSG00000092841.18	MYL6	ENST00000551589.5	Gained_in_cases	0	1	0		PF00063@PF13405	
ALL	ENSG00000196535.15	ENST00000531892.5	ENST00000527372.6	ENSG00000092841.18	MYL6	ENST00000293422.9	Gained_in_cases	0	1	0		PF00063@PF13405	
ALL	ENSG00000196535.15	ENST00000531892.5	ENST00000527372.6	ENSG00000092841.18	MYL6	ENST00000547649.5	Gained_in_cases	0	1	0		PF00063@PF13405	
ALL	ENSG00000196535.15	ENST00000531892.5	ENST00000527372.6	ENSG00000092841.18	MYL6	ENST00000536128.5	Gained_in_cases	0	1	0		PF00063@PF13405	
ALL	ENSG00000196535.15	ENST00000531892.5	ENST00000527372.6	ENSG00000092841.18	MYL6	ENST00000547408.5	Gained_in_cases	0	1	0		PF00063@PF13405	
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000175166.16	PSMD2	ENST00000435761.5	Lost_in_cases	1	0	0	PF00227@PF01851		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000143106.12	PSMA5	ENST00000271308.8	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000116750.13	UCHL5	ENST00000367454.5	Lost_in_cases	1	0	0	PF00227@PF01088		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100567.12	PSMA3	ENST00000216455.8	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000013275.7	PSMC4	ENST00000455878.2	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000161057.11	PSMC2	ENST00000292644.4	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000154611.14	PSMA8	ENST00000343848.10	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000068878.14	PSME4	ENST00000404125.5	Lost_in_cases	2	0	0	PF00227@PF11919;PF00227@PF16507		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000166851.14	PLK1	ENST00000570220.5	Lost_in_cases	1	0	0	PF00227@PF00069		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000108671.9	PSMD11	ENST00000261712.7	Lost_in_cases	1	0	0	PF00227@PF01399		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000129084.17	PSMA1	ENST00000396394.6	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000204264.8	PSMB8	ENST00000395339.7	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100902.10	PSMA6	ENST00000554541.5	Lost_in_cases	1	0	0	PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100519.11	PSMC6	ENST00000606149.5	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000126067.11	PSMB2	ENST00000621781.4	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000154611.14	PSMA8	ENST00000308268.10	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000068878.14	PSME4	ENST00000389993.7	Lost_in_cases	1	0	0	PF00227@PF16507		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000132963.7	POMP	ENST00000380842.4	Lost_in_cases	1	0	0	PF00227@PF05348		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000204264.8	PSMB8	ENST00000374881.2	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000115233.11	PSMD14	ENST00000409682.7	Lost_in_cases	1	0	0	PF00227@PF01398		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000136930.12	PSMB7	ENST00000259457.7	Lost_in_cases	2	0	0	PF00227@PF12465;PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100567.12	PSMA3	ENST00000557087.5	Lost_in_cases	1	0	0	PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000163636.10	PSMD6	ENST00000295901.8	Lost_in_cases	1	0	0	PF00227@PF01399		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000041357.15	PSMA4	ENST00000558094.1	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000165916.8	PSMC3	ENST00000619920.4	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000103035.10	PSMD7	ENST00000219313.8	Lost_in_cases	1	0	0	PF00227@PF01398		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000013275.7	PSMC4	ENST00000157812.6	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000173692.12	PSMD1	ENST00000308696.10	Lost_in_cases	1	0	0	PF00227@PF01851		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100804.18	PSMB5	ENST00000425762.2	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000116750.13	UCHL5	ENST00000367448.5	Lost_in_cases	1	0	0	PF00227@PF01088		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000185627.17	PSMD13	ENST00000431206.6	Lost_in_cases	1	0	0	PF00227@PF01399		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100902.10	PSMA6	ENST00000555764.5	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000087191.12	PSMC5	ENST00000375812.8	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000103035.10	PSMD7	ENST00000568615.2	Lost_in_cases	1	0	0	PF00227@PF01398		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000129084.17	PSMA1	ENST00000418988.2	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000185627.17	PSMD13	ENST00000532097.5	Lost_in_cases	1	0	0	PF00227@PF01399		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000041357.15	PSMA4	ENST00000044462.11	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100519.11	PSMC6	ENST00000612399.4	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000116750.13	UCHL5	ENST00000367449.5	Lost_in_cases	1	0	0	PF00227@PF01088		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000142507.9	PSMB6	ENST00000270586.7	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000166851.14	PLK1	ENST00000300093.8	Lost_in_cases	1	0	0	PF00227@PF00069		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000142507.9	PSMB6	ENST00000614486.4	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100804.18	PSMB5	ENST00000493471.2	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000106588.10	PSMA2	ENST00000445517.1	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100764.13	PSMC1	ENST00000543772.2	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000163636.10	PSMD6	ENST00000394431.6	Lost_in_cases	1	0	0	PF00227@PF01399		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000205220.11	PSMB10	ENST00000358514.8	Lost_in_cases	2	0	0	PF00227@PF12465;PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100902.10	PSMA6	ENST00000540871.5	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000101182.14	PSMA7	ENST00000370858.3	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100519.11	PSMC6	ENST00000445930.6	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000106588.10	PSMA2	ENST00000223321.8	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000165916.8	PSMC3	ENST00000298852.7	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000197170.9	PSMD12	ENST00000356126.7	Lost_in_cases	1	0	0	PF00227@PF01399		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000041357.15	PSMA4	ENST00000558281.5	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000277791.4	PSMB3	ENST00000613870.4	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000087191.12	PSMC5	ENST00000310144.10	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100902.10	PSMA6	ENST00000622405.4	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000175166.16	PSMD2	ENST00000310118.8	Lost_in_cases	1	0	0	PF00227@PF01851		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100567.12	PSMA3	ENST00000412908.6	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000101182.14	PSMA7	ENST00000370873.8	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100764.13	PSMC1	ENST00000261303.12	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000116750.13	UCHL5	ENST00000367455.8	Lost_in_cases	1	0	0	PF00227@PF01088		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000277791.4	PSMB3	ENST00000619426.4	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000132963.7	POMP	ENST00000460403.1	Lost_in_cases	1	0	0	PF00227@PF05348		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100902.10	PSMA6	ENST00000554961.5	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000277791.4	PSMB3	ENST00000620309.4	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000041357.15	PSMA4	ENST00000413382.6	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100804.18	PSMB5	ENST00000361611.10	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000165916.8	PSMC3	ENST00000602866.5	Lost_in_cases	1	0	0	PF00227@PF00004		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100902.10	PSMA6	ENST00000553809.5	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000008018.8	PSMB1	ENST00000262193.6	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000197170.9	PSMD12	ENST00000357146.4	Lost_in_cases	1	0	0	PF00227@PF01399		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000103035.10	PSMD7	ENST00000567958.5	Lost_in_cases	1	0	0	PF00227@PF01398		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000100902.10	PSMA6	ENST00000261479.8	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000163636.10	PSMD6	ENST00000492933.5	Lost_in_cases	1	0	0	PF00227@PF01399		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000126067.11	PSMB2	ENST00000373237.3	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000108671.9	PSMD11	ENST00000457654.6	Lost_in_cases	1	0	0	PF00227@PF01399		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000204264.8	PSMB8	ENST00000374882.7	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000175166.16	PSMD2	ENST00000439383.5	Lost_in_cases	1	0	0	PF00227@PF01851		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000154611.14	PSMA8	ENST00000538664.2	Lost_in_cases	1	0	0	PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000143106.12	PSMA5	ENST00000538610.5	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000159377.10	PSMB4	ENST00000290541.6	Lost_in_cases	1	0	0	PF00227@PF00227		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000154611.14	PSMA8	ENST00000415576.6	Lost_in_cases	2	0	0	PF00227@PF00227;PF00227@PF10584		
ALL	ENSG00000277791.4	ENST00000619426.4	ENST00000614132.4	ENSG00000108344.14	PSMD3	ENST00000264639.8	Lost_in_cases	1	0	0	PF00227@PF01399		
ALL	ENSG00000171431.3	ENST00000167588.3	ENST00000482529.1	ENSG00000026025.15	VIM	ENST00000224237.9	Lost_in_cases	2	0	0	PF00038@PF00038;PF00038@PF04732		
ALL	ENSG00000171431.3	ENST00000167588.3	ENST00000482529.1	ENSG00000026025.15	VIM	ENST00000544301.6	Lost_in_cases	2	0	0	PF00038@PF00038;PF00038@PF04732		
ALL	ENSG00000171431.3	ENST00000167588.3	ENST00000482529.1	ENSG00000026025.15	VIM	ENST00000469543.5	Lost_in_cases	1	0	0	PF00038@PF00038		
ALL	ENSG00000171431.3	ENST00000167588.3	ENST00000482529.1	ENSG00000171346.15	KRT15	ENST00000393974.7	Lost_in_cases	1	0	0	PF00038@PF00038		
ALL	ENSG00000171431.3	ENST00000167588.3	ENST00000482529.1	ENSG00000171346.15	KRT15	ENST00000254043.7	Lost_in_cases	1	0	0	PF00038@PF00038		
ALL	ENSG00000131473.16	ENST00000537919.5	ENST00000590151.5	ENSG00000109670.13	FBXW7	ENST00000296555.9	Unaffected	0	0	1			PF00285@PF00400
ALL	ENSG00000131473.16	ENST00000537919.5	ENST00000590151.5	ENSG00000109670.13	FBXW7	ENST00000603548.5	Unaffected	0	0	1			PF00285@PF00400
ALL	ENSG00000131473.16	ENST00000537919.5	ENST00000590151.5	ENSG00000109670.13	FBXW7	ENST00000281708.8	Unaffected	0	0	1			PF00285@PF00400
ALL	ENSG00000131473.16	ENST00000537919.5	ENST00000590151.5	ENSG00000109670.13	FBXW7	ENST00000263981.9	Unaffected	0	0	1			PF00285@PF00400
ALL	ENSG00000131473.16	ENST00000537919.5	ENST00000590151.5	ENSG00000109670.13	FBXW7	ENST00000393956.7	Unaffected	0	0	1			PF00285@PF00400
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000273841.4	TAF9	ENST00000506736.1	Lost_in_cases	2	0	0	PF00583@PF02291;PF00439@PF02291		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000168036.16	CTNNB1	ENST00000349496.9	Lost_in_cases	1	0	0	PF00583@PF00514		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000173039.18	RELA	ENST00000406246.7	Lost_in_cases	1	0	0	PF00439@PF00554		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000136997.17	MYC	ENST00000613283.2	Lost_in_cases	1	0	0	PF00439@PF00010		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000168036.16	CTNNB1	ENST00000396183.7	Lost_in_cases	1	0	0	PF00583@PF00514		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000196367.12	TRRAP	ENST00000355540.7	Lost_in_cases	2	0	0	PF00439@PF02259;PF00439@PF00454		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000136997.17	MYC	ENST00000377970.6	Lost_in_cases	1	0	0	PF00439@PF00010		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000071564.14	TCF3	ENST00000588136.5	Lost_in_cases	1	0	0	PF00439@PF00010		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000173039.18	RELA	ENST00000529389.5	Lost_in_cases	1	0	0	PF00439@PF00554		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000273841.4	TAF9	ENST00000217893.9	Lost_in_cases	2	0	0	PF00583@PF02291;PF00439@PF02291		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000198554.11	WDHD1	ENST00000360586.7	Lost_in_cases	2	0	0	PF00583@PF00400;PF00439@PF00400		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000135341.17	MAP3K7	ENST00000369327.7	Lost_in_cases	1	0	0	PF00439@PF07714		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000143476.17	DTL	ENST00000366991.4	Lost_in_cases	2	0	0	PF00583@PF00400;PF00439@PF00400		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000135341.17	MAP3K7	ENST00000369325.7	Lost_in_cases	1	0	0	PF00439@PF07714		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000135341.17	MAP3K7	ENST00000369332.7	Lost_in_cases	1	0	0	PF00439@PF07714		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000196367.12	TRRAP	ENST00000359863.8	Lost_in_cases	2	0	0	PF00439@PF02259;PF00439@PF00454		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000135801.9	TAF5L	ENST00000366676.5	Lost_in_cases	3	0	0	PF00439@PF04494;PF00583@PF00400;PF00439@PF00400		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000196363.9	WDR5	ENST00000358625.3	Lost_in_cases	2	0	0	PF00583@PF00400;PF00439@PF00400		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000087152.15	ATXN7L3	ENST00000389384.8	Lost_in_cases	2	0	0	PF00439@PF08209;PF00583@PF08209		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000071564.14	TCF3	ENST00000611869.4	Lost_in_cases	1	0	0	PF00439@PF00010		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000071564.14	TCF3	ENST00000262965.9	Lost_in_cases	1	0	0	PF00439@PF00010		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000163348.3	PYGO2	ENST00000368457.2	Lost_in_cases	2	0	0	PF00439@PF00628;PF00583@PF00628		
